epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,104.844,1.14359,0.94216,1.56646,0.72014,0.70179,0.76023,0.39537,1.5968,1.3775,2.36151,0.00192661,0.00192661,0.00192661
39,107.54,1.13851,0.96155,1.58059,0.96017,0.93926,0.96351,0.60498,1.34196,0.73537,1.97933,0.00192264,0.00192264,0.00192264
40,110.225,1.10483,0.90827,1.552,0.81034,0.75325,0.83344,0.4718,1.4018,1.0943,2.03558,0.00191858,0.00191858,0.00191858
41,112.896,1.07666,0.89352,1.52362,0.94704,0.84416,0.94799,0.58191,1.3083,0.8002,1.96738,0.00191441,0.00191441,0.00191441
42,115.572,1.13806,0.93309,1.59977,0.8478,0.94049,0.936,0.61885,1.14169,0.89184,1.76584,0.00191014,0.00191014,0.00191014
43,118.424,1.1185,0.92448,1.56556,0.93317,0.96104,0.9668,0.63158,1.25125,0.74179,1.93051,0.00190578,0.00190578,0.00190578
44,121.104,1.11631,0.95108,1.57177,0.85082,0.81818,0.88924,0.52772,1.49466,1.166,2.33174,0.00190132,0.00190132,0.00190132
45,123.775,1.10533,0.92232,1.54897,0.87898,0.85714,0.89586,0.52016,1.4166,1.15835,2.17415,0.00189675,0.00189675,0.00189675
46,126.454,1.07449,0.87632,1.51668,0.92114,0.81818,0.88877,0.545,1.32173,0.9798,2.0754,0.0018921,0.0018921,0.0018921
47,129.135,1.05497,0.88012,1.50514,0.98015,0.90909,0.96336,0.68252,1.09452,0.70031,1.74598,0.00188734,0.00188734,0.00188734
48,131.842,1.08684,0.90056,1.53708,0.90948,0.94805,0.9666,0.63533,1.20249,0.73284,1.81657,0.00188249,0.00188249,0.00188249
49,134.495,1.12401,0.90077,1.53843,0.94732,0.93423,0.9599,0.60266,1.23724,0.69873,1.90819,0.00187754,0.00187754,0.00187754
50,137.164,1.06088,0.87136,1.51147,0.91259,0.8961,0.93882,0.58289,1.26688,0.76317,1.96286,0.0018725,0.0018725,0.0018725
51,139.833,1.02382,0.81234,1.49019,0.96181,0.90909,0.96753,0.65836,1.14105,0.77233,1.76492,0.00186737,0.00186737,0.00186737
52,142.511,1.03904,0.84244,1.49072,0.90293,0.93506,0.96549,0.62849,1.349,0.76213,2.11084,0.00186213,0.00186213,0.00186213
53,145.164,1.03661,0.84161,1.49561,0.95309,0.94805,0.96208,0.63249,1.25431,0.70655,1.93485,0.00185681,0.00185681,0.00185681
54,147.855,1.02922,0.82961,1.49327,0.95805,0.92208,0.96129,0.66282,1.13332,0.70989,1.71534,0.00185139,0.00185139,0.00185139
55,150.557,1.01665,0.8271,1.47959,0.9189,0.96104,0.95683,0.65703,1.1583,0.75761,1.74519,0.00184588,0.00184588,0.00184588
56,153.242,1.03608,0.84624,1.4917,0.94606,0.91122,0.94761,0.63333,1.15135,0.69142,1.8519,0.00184028,0.00184028,0.00184028
57,155.906,1.03507,0.8592,1.49228,0.95577,0.85714,0.95368,0.66743,1.20547,0.74198,1.80563,0.00183459,0.00183459,0.00183459
58,158.594,1.02556,0.8457,1.48638,0.90978,0.91679,0.94878,0.62085,1.30269,0.94294,1.96022,0.00182881,0.00182881,0.00182881
59,161.266,1.02127,0.83308,1.48868,0.94752,0.93786,0.96813,0.67377,1.14732,0.66157,1.7697,0.00182294,0.00182294,0.00182294
60,163.946,1.01895,0.82506,1.48612,0.93801,0.94805,0.97323,0.67517,1.05751,0.63608,1.72721,0.00181698,0.00181698,0.00181698
61,166.613,1.04766,0.85367,1.51541,0.8761,0.87013,0.93692,0.62435,1.20113,0.7847,1.88697,0.00181093,0.00181093,0.00181093
62,169.288,1.04602,0.85006,1.50708,0.94377,0.88312,0.95792,0.60134,1.18762,0.74485,1.79465,0.00180479,0.00180479,0.00180479
63,171.957,1.00302,0.81133,1.45985,0.94622,0.97403,0.97371,0.68835,1.10223,0.66702,1.68764,0.00179856,0.00179856,0.00179856
64,174.637,1.00563,0.80861,1.46913,0.94645,0.90909,0.9603,0.68493,1.1003,0.68664,1.75016,0.00179225,0.00179225,0.00179225
65,177.309,0.9803,0.7928,1.46112,0.92766,0.84416,0.9166,0.60833,1.10556,0.82061,1.70366,0.00178586,0.00178586,0.00178586
66,180.163,1.02267,0.84284,1.50363,0.896,0.83117,0.90484,0.57956,1.2954,1.03968,1.94758,0.00177937,0.00177937,0.00177937
67,182.848,0.99492,0.79587,1.47096,0.86215,0.87013,0.90984,0.5913,1.35805,0.8775,2.06208,0.00177281,0.00177281,0.00177281
68,185.525,1.00096,0.80567,1.45666,0.98642,0.94318,0.97321,0.6756,1.04578,0.6176,1.68365,0.00176616,0.00176616,0.00176616
69,188.188,1.00986,0.81071,1.48566,0.98664,0.9593,0.97493,0.73366,0.90154,0.60809,1.49619,0.00175943,0.00175943,0.00175943
70,190.887,0.99483,0.81704,1.46675,0.96758,0.94805,0.9715,0.73038,0.97958,0.59969,1.57436,0.00175261,0.00175261,0.00175261
71,193.557,0.94256,0.7524,1.41913,0.94706,0.94805,0.96882,0.68063,1.16345,0.63351,1.74988,0.00174571,0.00174571,0.00174571
72,196.23,0.97019,0.76522,1.4402,0.89678,0.93506,0.95625,0.70235,1.03222,0.72841,1.62586,0.00173874,0.00173874,0.00173874
73,198.893,0.96433,0.76652,1.43521,0.94166,0.93506,0.95929,0.70142,1.04304,0.67397,1.63214,0.00173168,0.00173168,0.00173168
74,201.566,0.95469,0.74598,1.43214,0.94646,0.96104,0.97304,0.75258,0.903,0.5803,1.50863,0.00172454,0.00172454,0.00172454
75,204.258,0.93356,0.73574,1.40204,0.96758,0.93506,0.9732,0.71792,0.93138,0.60343,1.53181,0.00171733,0.00171733,0.00171733
76,206.943,0.95353,0.77142,1.43337,0.97384,0.96677,0.97667,0.72951,1.02351,0.5874,1.63898,0.00171004,0.00171004,0.00171004
77,209.617,0.94294,0.76377,1.41452,0.9366,0.95924,0.97287,0.73076,0.90575,0.60069,1.48092,0.00170267,0.00170267,0.00170267
78,212.28,0.93976,0.76567,1.41507,0.94783,0.97403,0.97293,0.74729,0.93986,0.57946,1.51902,0.00169522,0.00169522,0.00169522
79,214.974,0.91829,0.71299,1.40095,0.93003,0.92208,0.95037,0.63801,1.1793,0.75022,1.79002,0.0016877,0.0016877,0.0016877
80,217.662,0.92612,0.7443,1.41743,0.95799,0.96104,0.97357,0.66952,1.0265,0.58531,1.65586,0.00168011,0.00168011,0.00168011
81,220.33,0.94533,0.72724,1.43473,0.96967,0.97403,0.97411,0.68611,0.99956,0.58175,1.64228,0.00167244,0.00167244,0.00167244
82,223.021,0.9148,0.71379,1.38691,0.98679,0.97014,0.97953,0.73605,0.91371,0.53722,1.48029,0.0016647,0.0016647,0.0016647
83,225.701,0.94179,0.74081,1.41285,0.96993,0.96104,0.97791,0.73056,1.00487,0.58181,1.55602,0.00165689,0.00165689,0.00165689
84,228.373,0.91381,0.71472,1.40188,0.98066,0.88312,0.96422,0.69486,1.04666,0.6088,1.62684,0.001649,0.001649,0.001649
85,231.029,0.92382,0.73908,1.39672,0.96862,0.93506,0.97395,0.73492,0.9134,0.532,1.52127,0.00164105,0.00164105,0.00164105
86,233.702,0.89626,0.7187,1.36947,0.98648,0.94787,0.97761,0.74844,0.95782,0.53866,1.56296,0.00163303,0.00163303,0.00163303
87,236.364,0.87131,0.66937,1.35676,0.95837,0.8969,0.96531,0.6968,1.04184,0.64243,1.66993,0.00162494,0.00162494,0.00162494
88,239.196,0.92457,0.73533,1.40626,0.96045,0.94626,0.9718,0.70918,0.99992,0.56293,1.57661,0.00161678,0.00161678,0.00161678
89,241.853,0.9188,0.7203,1.39819,0.95426,0.90909,0.96275,0.70895,1.07537,0.73013,1.66376,0.00160855,0.00160855,0.00160855
90,244.535,0.90274,0.71293,1.38527,0.98409,0.96104,0.97545,0.77326,0.81543,0.63461,1.4166,0.00160026,0.00160026,0.00160026
91,247.21,0.90188,0.72103,1.38446,0.97328,0.94619,0.97594,0.72619,0.92716,0.59328,1.56792,0.00159191,0.00159191,0.00159191
92,249.892,0.87956,0.66902,1.36121,0.97329,0.94652,0.97257,0.77541,0.85816,0.5387,1.4512,0.00158349,0.00158349,0.00158349
93,252.552,0.92379,0.72495,1.40431,0.98152,0.96104,0.97354,0.7238,0.93601,0.52715,1.56627,0.00157501,0.00157501,0.00157501
94,255.23,0.92019,0.7208,1.41345,0.91859,0.84416,0.91397,0.6563,1.0379,0.63806,1.71259,0.00156646,0.00156646,0.00156646
95,257.904,0.86406,0.67028,1.34941,0.93299,0.88312,0.92314,0.67165,0.99721,0.69228,1.62046,0.00155786,0.00155786,0.00155786
96,260.593,0.8921,0.67689,1.38086,0.98284,0.94805,0.97746,0.75235,0.82271,0.51231,1.41751,0.00154919,0.00154919,0.00154919
97,263.263,0.91834,0.6918,1.40713,0.9824,0.97403,0.98477,0.75806,0.86845,0.49641,1.48947,0.00154047,0.00154047,0.00154047
98,265.943,0.90634,0.70629,1.3855,0.93697,0.97403,0.97835,0.72503,0.94862,0.64784,1.62671,0.00153169,0.00153169,0.00153169
99,268.613,0.85783,0.65957,1.35206,0.96931,0.94805,0.97235,0.70243,0.98971,0.58005,1.58783,0.00152285,0.00152285,0.00152285
100,271.295,0.93873,0.71794,1.41617,0.98664,0.95921,0.9752,0.68847,1.07134,0.60428,1.71995,0.00151395,0.00151395,0.00151395
101,273.963,0.88479,0.67818,1.3761,0.97274,0.97403,0.9923,0.79456,0.80303,0.41776,1.3495,0.001505,0.001505,0.001505
102,276.658,0.87814,0.67068,1.36462,0.97206,0.90909,0.97116,0.75338,0.82032,0.55925,1.42675,0.00149599,0.00149599,0.00149599
103,279.346,0.91116,0.67644,1.38404,0.95806,0.97403,0.97634,0.78741,0.72903,0.47401,1.3186,0.00148694,0.00148694,0.00148694
104,282.023,0.89229,0.6816,1.37726,0.99928,0.97403,0.97785,0.77458,0.79734,0.4956,1.35119,0.00147783,0.00147783,0.00147783
105,284.684,0.83615,0.67757,1.33824,0.98664,0.95933,0.98127,0.75356,0.90138,0.51367,1.49319,0.00146866,0.00146866,0.00146866
106,287.362,0.86827,0.70222,1.35355,0.97395,0.97132,0.97656,0.74342,0.91106,0.51908,1.48339,0.00145945,0.00145945,0.00145945
107,290.026,0.85211,0.66877,1.34651,0.98664,0.95909,0.98103,0.7756,0.80809,0.44085,1.36487,0.00145019,0.00145019,0.00145019
108,292.7,0.89262,0.70048,1.38519,0.97231,0.94805,0.97613,0.78163,0.7764,0.45301,1.35993,0.00144088,0.00144088,0.00144088
109,295.563,0.85808,0.66093,1.35319,0.9936,0.96104,0.97733,0.7597,0.7963,0.47241,1.37898,0.00143152,0.00143152,0.00143152
110,298.298,0.86652,0.68287,1.37122,0.98652,0.95026,0.97756,0.78865,0.76352,0.54205,1.35772,0.00142212,0.00142212,0.00142212
111,301.036,0.87476,0.66567,1.36305,0.98651,0.9499,0.98659,0.82013,0.82002,0.41917,1.42301,0.00141267,0.00141267,0.00141267
112,303.718,0.84811,0.66132,1.34771,0.96724,0.93506,0.98323,0.81776,0.6939,0.44582,1.26352,0.00140318,0.00140318,0.00140318
113,306.335,0.85165,0.66337,1.36024,0.96497,0.96104,0.97445,0.76094,0.91522,0.49048,1.5129,0.00139364,0.00139364,0.00139364
114,308.98,0.82429,0.64514,1.332,0.98368,0.97403,0.98888,0.78418,0.78276,0.42485,1.34146,0.00138406,0.00138406,0.00138406
115,311.549,0.80571,0.64608,1.32054,0.96081,0.95524,0.96558,0.72838,0.84485,0.61152,1.45335,0.00137444,0.00137444,0.00137444
116,314.095,0.83963,0.67144,1.35205,0.95656,0.85801,0.94634,0.7157,0.93649,0.66892,1.63135,0.00136478,0.00136478,0.00136478
117,316.631,0.83669,0.67169,1.34843,0.9736,0.95791,0.97526,0.79047,0.78546,0.48717,1.37702,0.00135509,0.00135509,0.00135509
118,319.18,0.81079,0.62569,1.31555,0.99635,0.97403,0.98336,0.78831,0.75937,0.44298,1.31401,0.00134535,0.00134535,0.00134535
119,321.732,0.80536,0.62563,1.31443,0.98682,0.97225,0.98333,0.76029,0.84059,0.46815,1.4378,0.00133558,0.00133558,0.00133558
120,324.283,0.8295,0.64511,1.33561,0.99856,0.97403,0.98357,0.80017,0.7898,0.39408,1.35657,0.00132577,0.00132577,0.00132577
121,326.831,0.81062,0.61359,1.32011,0.98683,0.97288,0.98967,0.80532,0.79785,0.47486,1.39769,0.00131593,0.00131593,0.00131593
122,329.406,0.87644,0.63939,1.36105,0.9498,0.98293,0.98987,0.79623,0.79207,0.46977,1.35306,0.00130605,0.00130605,0.00130605
123,331.981,0.80919,0.61347,1.31322,0.99847,0.97403,0.9938,0.77706,0.86184,0.41907,1.4171,0.00129614,0.00129614,0.00129614
124,334.533,0.83369,0.65752,1.33125,1,0.95281,0.9927,0.79349,0.799,0.46559,1.38085,0.0012862,0.0012862,0.0012862
125,337.075,0.8177,0.63738,1.31403,1,0.95856,0.97731,0.71941,0.91166,0.5104,1.51966,0.00127623,0.00127623,0.00127623
126,339.632,0.80601,0.61494,1.31359,0.98647,0.96104,0.9833,0.76282,0.85091,0.45303,1.43321,0.00126623,0.00126623,0.00126623
127,342.188,0.79692,0.61308,1.29515,0.99896,0.97403,0.99051,0.79437,0.73429,0.38516,1.31393,0.0012562,0.0012562,0.0012562
128,344.73,0.8021,0.61748,1.31445,0.99772,0.97403,0.99367,0.82581,0.68322,0.3876,1.25182,0.00124615,0.00124615,0.00124615
129,347.274,0.79508,0.60343,1.31199,0.98683,0.97347,0.99005,0.79405,0.75012,0.47551,1.3505,0.00123607,0.00123607,0.00123607
130,349.828,0.77228,0.59616,1.29484,0.97368,0.96098,0.97727,0.80967,0.74093,0.46908,1.29915,0.00122596,0.00122596,0.00122596
131,352.552,0.77338,0.60068,1.28689,0.97278,0.97403,0.97939,0.81204,0.6986,0.4181,1.25091,0.00121583,0.00121583,0.00121583
132,355.105,0.82649,0.62851,1.31739,0.9854,0.97403,0.99302,0.80576,0.77662,0.39457,1.31357,0.00120568,0.00120568,0.00120568
133,357.644,0.82809,0.63071,1.3262,0.99135,0.97403,0.98805,0.78486,0.77372,0.39698,1.32103,0.00119551,0.00119551,0.00119551
134,360.193,0.81106,0.61623,1.32116,1,0.97278,0.98319,0.82944,0.67877,0.38002,1.2289,0.00118531,0.00118531,0.00118531
135,362.753,0.77911,0.60103,1.28591,0.98464,0.97403,0.98757,0.83048,0.67661,0.40011,1.20968,0.0011751,0.0011751,0.0011751
136,365.317,0.80422,0.60399,1.32501,0.98683,0.97303,0.9766,0.80589,0.73838,0.45541,1.28179,0.00116487,0.00116487,0.00116487
137,367.857,0.78183,0.59885,1.29744,0.99893,0.97403,0.97711,0.83489,0.6387,0.41681,1.20826,0.00115462,0.00115462,0.00115462
138,370.407,0.79029,0.59667,1.30491,0.97777,0.94805,0.9786,0.80255,0.73715,0.46996,1.31578,0.00114436,0.00114436,0.00114436
139,372.979,0.78832,0.58146,1.31722,1,0.94788,0.98199,0.78794,0.76657,0.48281,1.31866,0.00113408,0.00113408,0.00113408
140,375.529,0.78745,0.61366,1.29266,0.99752,0.96104,0.98102,0.82453,0.64605,0.39454,1.19728,0.00112379,0.00112379,0.00112379
141,378.064,0.75651,0.5772,1.2803,0.98663,0.95871,0.98569,0.81459,0.65605,0.41658,1.24468,0.00111348,0.00111348,0.00111348
142,380.618,0.74488,0.55569,1.27549,0.98682,0.97275,0.99126,0.80505,0.73356,0.42466,1.30941,0.00110317,0.00110317,0.00110317
143,383.167,0.7808,0.6155,1.29859,0.98612,0.97403,0.99077,0.82621,0.72751,0.41125,1.3086,0.00109284,0.00109284,0.00109284
144,385.724,0.74669,0.5622,1.25827,0.99889,0.97403,0.97706,0.82093,0.67798,0.38402,1.25688,0.00108251,0.00108251,0.00108251
145,388.29,0.77457,0.57564,1.29709,0.99914,0.97403,0.99194,0.81784,0.67775,0.39082,1.26216,0.00107216,0.00107216,0.00107216
146,390.833,0.73974,0.56384,1.26718,0.99819,0.97403,0.9926,0.82475,0.67357,0.38112,1.26941,0.00106181,0.00106181,0.00106181
147,393.386,0.7614,0.56958,1.28652,0.99841,0.97403,0.99355,0.82381,0.71741,0.37579,1.32595,0.00105146,0.00105146,0.00105146
148,395.942,0.7322,0.55186,1.26611,1,0.9725,0.99413,0.83144,0.6804,0.3702,1.26421,0.0010411,0.0010411,0.0010411
149,398.482,0.75643,0.57254,1.27606,1,0.974,0.99437,0.84122,0.64918,0.38679,1.25421,0.00103073,0.00103073,0.00103073
150,401.041,0.73685,0.56274,1.25262,0.9751,0.98701,0.99462,0.8428,0.6798,0.37499,1.24481,0.00102037,0.00102037,0.00102037
151,403.606,0.75858,0.58821,1.27619,0.98668,0.96228,0.9935,0.80823,0.69944,0.39534,1.28536,0.00101,0.00101,0.00101
152,406.327,0.74031,0.57401,1.26919,1,0.97266,0.99303,0.84093,0.6331,0.38143,1.20561,0.000999633,0.000999633,0.000999633
153,408.863,0.76501,0.59497,1.28982,0.97395,0.97103,0.99073,0.83264,0.68347,0.45661,1.23699,0.000989267,0.000989267,0.000989267
154,411.408,0.74036,0.55427,1.27083,0.98539,0.97403,0.9826,0.79939,0.73364,0.41418,1.28315,0.000978903,0.000978903,0.000978903
155,413.97,0.7274,0.55163,1.26285,0.9988,0.97403,0.98714,0.82517,0.70658,0.38497,1.24406,0.000968543,0.000968543,0.000968543
156,416.52,0.75113,0.57944,1.27522,0.98535,0.97403,0.99424,0.83449,0.68325,0.36509,1.25805,0.000958187,0.000958187,0.000958187
157,419.06,0.73434,0.56978,1.26928,0.98634,0.97403,0.9919,0.80765,0.71615,0.38847,1.28153,0.000947837,0.000947837,0.000947837
158,421.614,0.73068,0.5603,1.27511,0.98476,0.97403,0.99203,0.82531,0.68259,0.40593,1.23036,0.000937494,0.000937494,0.000937494
159,424.164,0.71737,0.55971,1.24782,0.98506,0.97403,0.98695,0.8454,0.62643,0.43358,1.18729,0.000927159,0.000927159,0.000927159
160,426.718,0.72235,0.52891,1.24221,0.99759,0.97403,0.9797,0.8043,0.74655,0.41934,1.30383,0.000916833,0.000916833,0.000916833
161,429.253,0.73475,0.56027,1.26278,0.98605,0.97403,0.98006,0.80206,0.6939,0.40834,1.26074,0.000906517,0.000906517,0.000906517
162,431.812,0.72236,0.54131,1.25273,1,0.97132,0.98077,0.82624,0.64596,0.37722,1.21002,0.000896212,0.000896212,0.000896212
163,434.375,0.74015,0.5516,1.26735,0.99552,0.97403,0.9882,0.82797,0.65921,0.34616,1.20695,0.00088592,0.00088592,0.00088592
164,436.924,0.74342,0.55931,1.27031,0.99855,0.97403,0.98045,0.83955,0.59818,0.39289,1.15589,0.000875642,0.000875642,0.000875642
165,439.454,0.71831,0.52628,1.23917,0.99903,0.97403,0.97767,0.83216,0.69194,0.40573,1.25522,0.000865378,0.000865378,0.000865378
166,441.997,0.72746,0.55966,1.25957,0.99867,0.97403,0.98011,0.84679,0.61807,0.39029,1.17763,0.00085513,0.00085513,0.00085513
167,444.56,0.72956,0.55648,1.24774,0.99868,0.96104,0.98351,0.83405,0.61668,0.38214,1.19321,0.000844899,0.000844899,0.000844899
168,447.112,0.72609,0.54632,1.2461,0.99861,0.97403,0.9902,0.83399,0.64449,0.35068,1.20544,0.000834686,0.000834686,0.000834686
169,449.656,0.7075,0.53981,1.23956,0.98699,0.98532,0.99018,0.8476,0.66786,0.33867,1.24292,0.000824492,0.000824492,0.000824492
170,452.22,0.72546,0.53701,1.25313,0.98434,0.97403,0.98995,0.85268,0.58737,0.3471,1.14911,0.000814319,0.000814319,0.000814319
171,454.778,0.70082,0.55101,1.2381,0.99818,0.97403,0.98962,0.83942,0.64031,0.36731,1.19745,0.000804167,0.000804167,0.000804167
172,457.326,0.73959,0.55014,1.27286,0.98602,0.98701,0.99449,0.85283,0.59531,0.32195,1.16242,0.000794038,0.000794038,0.000794038
173,459.883,0.70337,0.53727,1.24794,0.99776,0.96104,0.99377,0.86737,0.59167,0.32272,1.15038,0.000783933,0.000783933,0.000783933
174,462.439,0.6979,0.53433,1.23111,0.99844,0.97403,0.99413,0.84727,0.61419,0.33355,1.17874,0.000773852,0.000773852,0.000773852
175,465.152,0.66722,0.52975,1.21395,0.99825,0.97403,0.99462,0.85726,0.61502,0.32547,1.18269,0.000763797,0.000763797,0.000763797
176,467.707,0.71228,0.54927,1.25342,0.99902,0.97403,0.99425,0.83623,0.69928,0.35939,1.26264,0.000753769,0.000753769,0.000753769
177,470.242,0.7128,0.56794,1.26292,0.99759,0.97403,0.98442,0.84867,0.62681,0.37832,1.18296,0.000743769,0.000743769,0.000743769
178,472.79,0.66357,0.48846,1.2045,0.99924,0.97403,0.9889,0.87079,0.56358,0.33832,1.11953,0.000733799,0.000733799,0.000733799
179,475.353,0.66009,0.4866,1.1986,0.99893,0.97403,0.99389,0.87533,0.52946,0.3047,1.08122,0.000723859,0.000723859,0.000723859
180,477.916,0.68868,0.50367,1.22519,0.99934,0.97403,0.9923,0.86861,0.54648,0.32317,1.11626,0.00071395,0.00071395,0.00071395
181,480.47,0.6879,0.52971,1.23487,0.99928,0.97403,0.98311,0.8492,0.57665,0.33038,1.13164,0.000704073,0.000704073,0.000704073
182,483.015,0.66379,0.50351,1.21541,0.99718,0.96104,0.99169,0.86599,0.60034,0.32717,1.11986,0.00069423,0.00069423,0.00069423
183,485.561,0.6677,0.49515,1.20587,1,0.96986,0.99259,0.86991,0.57335,0.3311,1.10869,0.000684422,0.000684422,0.000684422
184,488.155,0.69913,0.5284,1.24159,1,0.97369,0.99231,0.8636,0.64057,0.3479,1.19674,0.000674649,0.000674649,0.000674649
185,490.718,0.67292,0.50065,1.21029,1,0.973,0.99229,0.83662,0.66813,0.36285,1.20114,0.000664914,0.000664914,0.000664914
186,493.265,0.69414,0.52702,1.23621,1,0.97059,0.98653,0.85525,0.58844,0.34914,1.14417,0.000655216,0.000655216,0.000655216
