epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,1423.82,1.61343,2.43133,1.8044,0.80659,0.79172,0.81455,0.40914,1.89823,1.9698,2.14449,0.001542,0.001542,0.001542
73,1443.58,1.5874,2.38163,1.80092,0.81931,0.7287,0.79399,0.42419,1.79643,1.89958,2.04786,0.00153854,0.00153854,0.00153854
74,1463.31,1.58164,2.39765,1.7905,0.84076,0.78455,0.82847,0.43859,1.83448,1.8263,2.0708,0.00153505,0.00153505,0.00153505
75,1483,1.58547,2.40797,1.78384,0.81472,0.79074,0.82986,0.46097,1.70382,1.74041,1.96959,0.00153151,0.00153151,0.00153151
76,1502.69,1.55672,2.33678,1.76952,0.80114,0.8246,0.86913,0.45613,1.77043,1.73611,2.01224,0.00152793,0.00152793,0.00152793
77,1522.46,1.56979,2.33119,1.77267,0.8807,0.79427,0.8662,0.49709,1.64617,1.64866,1.91801,0.00152431,0.00152431,0.00152431
78,1542.22,1.58926,2.35322,1.77671,0.8253,0.74676,0.82525,0.44794,1.80625,1.96605,2.07461,0.00152065,0.00152065,0.00152065
79,1561.86,1.5916,2.37521,1.78644,0.87057,0.78317,0.86118,0.46983,1.7079,1.62012,1.974,0.00151694,0.00151694,0.00151694
80,1581.54,1.5565,2.34882,1.78172,0.81243,0.80523,0.84419,0.43392,1.78593,1.79975,2.02838,0.0015132,0.0015132,0.0015132
81,1601.24,1.56945,2.34553,1.79364,0.85115,0.81606,0.86786,0.45791,1.7947,1.67002,2.06861,0.00150941,0.00150941,0.00150941
82,1620.91,1.55686,2.38284,1.77452,0.84554,0.81203,0.87573,0.45135,1.72338,1.61701,2.01912,0.00150558,0.00150558,0.00150558
83,1640.58,1.5404,2.27854,1.75621,0.83954,0.79459,0.85942,0.43112,1.82897,1.82717,2.09927,0.00150171,0.00150171,0.00150171
84,1660.3,1.5829,2.30546,1.80353,0.8782,0.83519,0.89375,0.47717,1.74558,1.65739,1.9782,0.0014978,0.0014978,0.0014978
85,1679.96,1.53621,2.25079,1.75771,0.77975,0.8,0.83787,0.47831,1.71166,1.77987,1.97631,0.00149384,0.00149384,0.00149384
86,1699.63,1.56019,2.31701,1.77098,0.7954,0.84601,0.8626,0.48795,1.67625,1.64896,1.91614,0.00148985,0.00148985,0.00148985
87,1719.33,1.53642,2.28801,1.75083,0.88177,0.78796,0.85368,0.46985,1.8306,1.6907,2.05097,0.00148582,0.00148582,0.00148582
88,1739.06,1.53311,2.30323,1.76042,0.81551,0.79259,0.84334,0.48057,1.63776,1.69881,1.93796,0.00148175,0.00148175,0.00148175
89,1758.79,1.54821,2.25584,1.74466,0.85324,0.80926,0.86521,0.47063,1.75557,1.87238,2.01127,0.00147764,0.00147764,0.00147764
90,1778.52,1.54795,2.24667,1.74723,0.87736,0.77793,0.84656,0.46894,1.74227,1.76765,1.97648,0.00147348,0.00147348,0.00147348
91,1798.2,1.54681,2.20381,1.76359,0.86714,0.84594,0.89048,0.50718,1.69849,1.55866,1.94226,0.0014693,0.0014693,0.0014693
92,1817.98,1.52937,2.21943,1.74905,0.87042,0.81931,0.88744,0.51811,1.6049,1.48083,1.87545,0.00146507,0.00146507,0.00146507
93,1837.82,1.50676,2.2354,1.73276,0.82686,0.74784,0.83414,0.43804,1.85185,1.8206,2.09154,0.0014608,0.0014608,0.0014608
94,1857.47,1.53808,2.25578,1.75602,0.83116,0.7954,0.86157,0.47946,1.65579,1.68984,1.89103,0.0014565,0.0014565,0.0014565
95,1877.11,1.53756,2.22622,1.76516,0.86571,0.78187,0.8424,0.46077,1.76067,1.75261,1.99278,0.00145215,0.00145215,0.00145215
96,1896.88,1.52015,2.22915,1.73738,0.88139,0.7964,0.88472,0.51827,1.59304,1.55147,1.86443,0.00144777,0.00144777,0.00144777
97,1916.72,1.52189,2.21681,1.73941,0.832,0.80896,0.87387,0.4986,1.69025,1.57469,1.95662,0.00144335,0.00144335,0.00144335
98,1936.47,1.52529,2.23802,1.75651,0.86296,0.81585,0.86873,0.48669,1.622,1.68491,1.88476,0.0014389,0.0014389,0.0014389
99,1956.12,1.51489,2.19474,1.72741,0.87986,0.81111,0.89062,0.48899,1.65964,1.57105,1.89199,0.00143441,0.00143441,0.00143441
100,1975.82,1.48816,2.18212,1.7186,0.85961,0.84259,0.89993,0.51963,1.62631,1.52736,1.88696,0.00142988,0.00142988,0.00142988
101,1995.59,1.47825,2.12143,1.70729,0.86335,0.80642,0.88426,0.52511,1.58127,1.54839,1.85569,0.00142531,0.00142531,0.00142531
102,2015.42,1.49684,2.14934,1.72069,0.79047,0.85278,0.86987,0.53191,1.53836,1.58731,1.81053,0.00142071,0.00142071,0.00142071
103,2035.13,1.52566,2.16254,1.73488,0.80594,0.83981,0.87599,0.51158,1.61797,1.64852,1.86089,0.00141608,0.00141608,0.00141608
104,2054.78,1.52471,2.12319,1.72862,0.92389,0.77315,0.90222,0.49305,1.65586,1.51428,1.92409,0.00141141,0.00141141,0.00141141
105,2074.52,1.4905,2.15034,1.73329,0.86447,0.79583,0.87075,0.49142,1.6908,1.56633,1.9477,0.0014067,0.0014067,0.0014067
106,2094.27,1.48448,2.12124,1.71024,0.86239,0.81629,0.87543,0.50573,1.66287,1.55293,1.90362,0.00140196,0.00140196,0.00140196
107,2113.99,1.51534,2.17023,1.71828,0.92133,0.78152,0.88561,0.51696,1.6642,1.6039,1.92403,0.00139718,0.00139718,0.00139718
108,2133.65,1.49405,2.12179,1.7157,0.85183,0.811,0.88561,0.51683,1.6552,1.55517,1.87997,0.00139237,0.00139237,0.00139237
109,2153.33,1.4799,2.03773,1.69931,0.90477,0.82083,0.90812,0.53249,1.61534,1.4431,1.8648,0.00138753,0.00138753,0.00138753
110,2173.14,1.49316,2.11707,1.71375,0.82584,0.80787,0.87939,0.51827,1.60543,1.57399,1.87728,0.00138265,0.00138265,0.00138265
111,2192.92,1.47652,2.08583,1.70385,0.85979,0.856,0.88203,0.53452,1.55557,1.51247,1.85268,0.00137774,0.00137774,0.00137774
112,2212.65,1.50471,2.16828,1.74411,0.89931,0.81296,0.89343,0.53984,1.54017,1.45499,1.80348,0.00137279,0.00137279,0.00137279
113,2232.42,1.48032,2.04157,1.70947,0.9119,0.82832,0.90673,0.55456,1.5721,1.42091,1.8324,0.00136781,0.00136781,0.00136781
114,2252.14,1.48891,2.12905,1.7033,0.85413,0.84244,0.88309,0.53056,1.59015,1.48241,1.88399,0.00136281,0.00136281,0.00136281
115,2271.86,1.48203,2.08799,1.69805,0.89646,0.78466,0.87617,0.51292,1.64059,1.4759,1.90116,0.00135776,0.00135776,0.00135776
116,2291.55,1.48462,2.08377,1.70963,0.86443,0.84537,0.88434,0.55071,1.48831,1.38798,1.80199,0.00135269,0.00135269,0.00135269
117,2311.23,1.47675,2.04907,1.69536,0.90949,0.83519,0.90006,0.54102,1.60088,1.3908,1.87308,0.00134758,0.00134758,0.00134758
118,2330.91,1.47974,2.05984,1.69718,0.91769,0.802,0.9016,0.5398,1.5491,1.40534,1.83993,0.00134245,0.00134245,0.00134245
119,2350.66,1.46001,2.053,1.69082,0.88924,0.81161,0.90507,0.54319,1.5368,1.42177,1.81585,0.00133728,0.00133728,0.00133728
120,2370.43,1.45615,2.02718,1.68338,0.86377,0.83516,0.89048,0.54528,1.5283,1.36213,1.82188,0.00133208,0.00133208,0.00133208
121,2390.15,1.44084,1.92277,1.65803,0.82478,0.82467,0.88381,0.54534,1.51726,1.49358,1.806,0.00132685,0.00132685,0.00132685
122,2409.83,1.46531,2.05772,1.69491,0.84352,0.82427,0.88126,0.55378,1.4609,1.4517,1.75867,0.0013216,0.0013216,0.0013216
123,2429.48,1.46725,2.00217,1.69367,0.8983,0.81759,0.89734,0.54407,1.5495,1.49607,1.82048,0.00131631,0.00131631,0.00131631
124,2449.19,1.43633,1.99131,1.65294,0.89804,0.8254,0.89899,0.54172,1.53201,1.37487,1.81008,0.00131099,0.00131099,0.00131099
125,2468.9,1.4417,2.02376,1.68599,0.86212,0.86702,0.9036,0.53004,1.56553,1.36231,1.8555,0.00130565,0.00130565,0.00130565
126,2488.62,1.4337,1.9791,1.67691,0.87767,0.82074,0.9042,0.57776,1.43877,1.40127,1.73401,0.00130027,0.00130027,0.00130027
127,2508.32,1.45001,1.98083,1.68595,0.91501,0.81713,0.90045,0.56431,1.47532,1.34272,1.77552,0.00129487,0.00129487,0.00129487
128,2527.98,1.43108,1.99751,1.67031,0.88019,0.82778,0.90042,0.53806,1.57221,1.31933,1.83689,0.00128944,0.00128944,0.00128944
129,2547.74,1.44668,1.98952,1.68566,0.855,0.86579,0.89933,0.55327,1.50201,1.34476,1.80103,0.00128398,0.00128398,0.00128398
130,2567.42,1.41502,1.93474,1.65625,0.88185,0.82512,0.89366,0.56493,1.43066,1.37577,1.72387,0.00127849,0.00127849,0.00127849
131,2587.31,1.39016,1.90629,1.648,0.84573,0.85417,0.90239,0.56833,1.47393,1.33346,1.76334,0.00127298,0.00127298,0.00127298
132,2607.04,1.43916,1.95681,1.66579,0.86867,0.83916,0.90702,0.5899,1.38877,1.30488,1.67107,0.00126744,0.00126744,0.00126744
133,2627.9,1.40426,1.92044,1.65578,0.87931,0.86185,0.91619,0.57462,1.41003,1.32764,1.71331,0.00126188,0.00126188,0.00126188
134,2648.17,1.43821,1.98018,1.67408,0.8613,0.84697,0.91197,0.56881,1.48235,1.3382,1.77826,0.00125629,0.00125629,0.00125629
135,2668.6,1.43492,1.93893,1.66802,0.85799,0.86264,0.91402,0.55315,1.56171,1.31084,1.80227,0.00125067,0.00125067,0.00125067
136,2688.54,1.4077,1.89199,1.65383,0.87229,0.86898,0.92242,0.56672,1.48013,1.27572,1.77832,0.00124503,0.00124503,0.00124503
137,2708.52,1.39491,1.89039,1.63345,0.85708,0.87826,0.914,0.57806,1.43848,1.32712,1.72231,0.00123936,0.00123936,0.00123936
138,2728.44,1.4377,1.91622,1.66439,0.92385,0.84167,0.91674,0.58392,1.44707,1.31641,1.73324,0.00123367,0.00123367,0.00123367
139,2748.34,1.40391,1.9045,1.64701,0.91651,0.83105,0.90341,0.57362,1.47399,1.32423,1.74011,0.00122795,0.00122795,0.00122795
140,2768.25,1.39498,1.88902,1.64386,0.8489,0.83383,0.90312,0.58325,1.40337,1.31937,1.71138,0.00122221,0.00122221,0.00122221
141,2788.19,1.40439,1.89285,1.63746,0.87454,0.86265,0.90705,0.5893,1.44131,1.28417,1.73859,0.00121645,0.00121645,0.00121645
142,2808.45,1.40093,1.90296,1.63956,0.8232,0.87917,0.90696,0.6048,1.36326,1.28217,1.66978,0.00121067,0.00121067,0.00121067
143,2828.45,1.39713,1.91478,1.65768,0.92727,0.86065,0.91674,0.58154,1.47967,1.29095,1.78783,0.00120486,0.00120486,0.00120486
144,2848.31,1.40277,1.81447,1.62411,0.89613,0.86111,0.92343,0.59695,1.41319,1.26551,1.73278,0.00119903,0.00119903,0.00119903
145,2869.12,1.41231,1.93534,1.64353,0.91214,0.8314,0.91749,0.61038,1.35675,1.2158,1.66322,0.00119317,0.00119317,0.00119317
146,2889.08,1.39281,1.88257,1.6316,0.82908,0.79444,0.87079,0.53372,1.50855,1.53946,1.77775,0.0011873,0.0011873,0.0011873
147,2908.95,1.4294,1.92607,1.65498,0.87796,0.89824,0.9356,0.58772,1.4676,1.20191,1.71261,0.0011814,0.0011814,0.0011814
148,2928.82,1.37391,1.88589,1.60792,0.90203,0.87343,0.92259,0.59879,1.43626,1.24334,1.72147,0.00117549,0.00117549,0.00117549
149,2948.77,1.38566,1.88271,1.6347,0.84067,0.92804,0.91517,0.58967,1.38533,1.22321,1.66405,0.00116955,0.00116955,0.00116955
150,2968.61,1.38196,1.82064,1.61685,0.90891,0.82824,0.91543,0.59028,1.39693,1.31968,1.66412,0.00116359,0.00116359,0.00116359
151,2989.26,1.4023,1.9049,1.64801,0.89373,0.86429,0.914,0.59511,1.42803,1.26477,1.70017,0.00115761,0.00115761,0.00115761
152,3010.08,1.37659,1.81371,1.6163,0.92591,0.83188,0.91812,0.60437,1.38813,1.26225,1.6657,0.00115161,0.00115161,0.00115161
153,3030.88,1.40217,1.83245,1.65423,0.90662,0.83179,0.91527,0.5807,1.46447,1.22671,1.73893,0.0011456,0.0011456,0.0011456
154,3051.81,1.37188,1.84014,1.62928,0.88352,0.86806,0.91857,0.58607,1.40653,1.21818,1.71227,0.00113956,0.00113956,0.00113956
155,3072.56,1.36724,1.80447,1.61214,0.89545,0.89134,0.92938,0.60577,1.45132,1.16946,1.73972,0.00113351,0.00113351,0.00113351
156,3093.33,1.38615,1.83293,1.62895,0.85611,0.90463,0.9187,0.59405,1.45388,1.22616,1.71664,0.00112744,0.00112744,0.00112744
157,3114.16,1.38603,1.82505,1.63414,0.82962,0.87412,0.9102,0.58954,1.4331,1.28894,1.75195,0.00112135,0.00112135,0.00112135
158,3134.94,1.34379,1.77013,1.60357,0.91853,0.84583,0.90796,0.5925,1.43852,1.2805,1.70081,0.00111524,0.00111524,0.00111524
159,3155.75,1.36608,1.75898,1.61253,0.90996,0.85693,0.92032,0.60084,1.40521,1.22423,1.70538,0.00110912,0.00110912,0.00110912
160,3176.49,1.39646,1.88784,1.64101,0.9323,0.87083,0.9252,0.58181,1.4485,1.20111,1.7319,0.00110298,0.00110298,0.00110298
161,3197.35,1.38127,1.84368,1.62151,0.91044,0.86852,0.92719,0.59358,1.43104,1.19277,1.71379,0.00109683,0.00109683,0.00109683
162,3218.11,1.36079,1.77128,1.60796,0.86863,0.88687,0.91332,0.57747,1.43892,1.22775,1.73528,0.00109065,0.00109065,0.00109065
163,3238.9,1.36619,1.80576,1.615,0.88005,0.87201,0.91891,0.58482,1.44575,1.25566,1.70882,0.00108447,0.00108447,0.00108447
164,3259.67,1.36337,1.78357,1.61904,0.91087,0.87817,0.92548,0.61903,1.36013,1.17981,1.67253,0.00107827,0.00107827,0.00107827
165,3280.69,1.35629,1.76357,1.59152,0.90273,0.89398,0.92397,0.61591,1.36099,1.165,1.63824,0.00107205,0.00107205,0.00107205
166,3301.58,1.34367,1.78029,1.59595,0.88561,0.90379,0.92247,0.60399,1.39854,1.19812,1.68894,0.00106582,0.00106582,0.00106582
167,3322.43,1.34713,1.76198,1.58276,0.89838,0.87454,0.91276,0.60396,1.38452,1.20393,1.66909,0.00105957,0.00105957,0.00105957
168,3343.32,1.3569,1.76721,1.60142,0.89197,0.86305,0.92224,0.60786,1.39477,1.24044,1.70669,0.00105332,0.00105332,0.00105332
169,3364.17,1.33164,1.76737,1.5865,0.90541,0.88933,0.91831,0.61188,1.38392,1.17214,1.65029,0.00104705,0.00104705,0.00104705
170,3384.94,1.33557,1.78785,1.5887,0.8869,0.88635,0.91552,0.61727,1.38072,1.21364,1.63172,0.00104076,0.00104076,0.00104076
171,3405.7,1.36893,1.74058,1.60934,0.85969,0.87565,0.91367,0.60784,1.39094,1.19902,1.64048,0.00103447,0.00103447,0.00103447
172,3426.45,1.32981,1.76852,1.59547,0.89315,0.89449,0.91928,0.61436,1.37527,1.17858,1.64217,0.00102816,0.00102816,0.00102816
173,3447.23,1.3462,1.73381,1.59495,0.95823,0.83716,0.92526,0.6167,1.42918,1.23836,1.66505,0.00102184,0.00102184,0.00102184
174,3467.99,1.33236,1.75346,1.60074,0.9472,0.83519,0.90999,0.62598,1.31603,1.21654,1.60185,0.00101551,0.00101551,0.00101551
175,3488.79,1.36594,1.7596,1.60383,0.87854,0.86986,0.91586,0.62804,1.3403,1.20209,1.63863,0.00100917,0.00100917,0.00100917
176,3509.59,1.34367,1.72553,1.58987,0.85912,0.87712,0.9049,0.58657,1.44014,1.26051,1.7129,0.00100282,0.00100282,0.00100282
177,3530.41,1.34347,1.72066,1.58868,0.91981,0.87546,0.92583,0.62171,1.30259,1.15931,1.65606,0.000996456,0.000996456,0.000996456
178,3551.17,1.3145,1.74278,1.574,0.9244,0.85999,0.91672,0.63407,1.30116,1.20608,1.5923,0.000990085,0.000990085,0.000990085
179,3572.04,1.32892,1.72646,1.58497,0.89661,0.90911,0.91844,0.62685,1.33297,1.11385,1.61888,0.000983705,0.000983705,0.000983705
180,3592.85,1.33245,1.69162,1.58555,0.87858,0.88148,0.91439,0.60557,1.36708,1.15002,1.64278,0.000977316,0.000977316,0.000977316
181,3613.69,1.30015,1.66866,1.56875,0.93522,0.87176,0.92659,0.62698,1.33975,1.17363,1.63473,0.000970919,0.000970919,0.000970919
182,3634.48,1.36341,1.74125,1.6003,0.91342,0.90093,0.93588,0.63589,1.32972,1.0982,1.62258,0.000964514,0.000964514,0.000964514
183,3655.36,1.32633,1.68401,1.56801,0.90236,0.87979,0.92767,0.60191,1.38673,1.11539,1.66349,0.000958102,0.000958102,0.000958102
184,3677.48,1.32698,1.76789,1.59286,0.92202,0.87669,0.92848,0.63039,1.35327,1.11802,1.61804,0.000951682,0.000951682,0.000951682
