epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,130.685,1.47515,2.09959,1.80966,0.92481,0.92105,0.9302,0.40166,1.77421,1.40285,2.40644,0.00191014,0.00191014,0.00191014
43,133.75,1.53639,2.16491,1.87141,0.94257,0.86382,0.9184,0.45515,1.66365,1.71923,2.35073,0.00190578,0.00190578,0.00190578
44,136.876,1.46604,2.09933,1.81203,0.77304,0.75,0.79187,0.42697,1.60795,1.92698,2.22733,0.00190132,0.00190132,0.00190132
45,139.857,1.47524,2.09861,1.79711,0.75048,0.78947,0.84536,0.46114,1.51076,2.03116,2.08396,0.00189675,0.00189675,0.00189675
46,142.913,1.5069,2.21467,1.84648,0.76276,0.6346,0.75091,0.38367,1.44008,2.33404,2.0511,0.0018921,0.0018921,0.0018921
47,146.011,1.44487,2.11344,1.77654,0.90686,0.76871,0.89306,0.49008,1.4933,1.65461,2.06375,0.00188734,0.00188734,0.00188734
48,149.12,1.46481,2.14102,1.80045,0.86237,0.85526,0.86209,0.35554,1.79903,1.8712,2.41195,0.00188249,0.00188249,0.00188249
49,152.127,1.37985,1.97959,1.74888,0.90456,0.87299,0.93032,0.53962,1.38384,1.32103,1.91645,0.00187754,0.00187754,0.00187754
50,155.165,1.4752,2.03692,1.79909,0.8731,0.90535,0.92394,0.53985,1.40191,1.49314,1.96035,0.0018725,0.0018725,0.0018725
51,158.206,1.44174,2.03379,1.79416,0.83709,0.94737,0.94018,0.56886,1.34189,1.24946,1.87228,0.00186737,0.00186737,0.00186737
52,161.326,1.43695,2.02929,1.79986,0.86461,0.92436,0.93047,0.5352,1.34427,1.38146,1.88358,0.00186213,0.00186213,0.00186213
53,164.281,1.42792,1.96972,1.76356,0.80587,0.87395,0.8771,0.47574,1.5336,1.74479,2.0849,0.00185681,0.00185681,0.00185681
54,167.306,1.40118,1.98369,1.7593,0.90529,0.88038,0.94827,0.51574,1.49406,1.51277,2.02059,0.00185139,0.00185139,0.00185139
55,170.344,1.43892,1.98478,1.7778,0.82721,0.81579,0.88492,0.48795,1.53799,1.86459,2.03133,0.00184588,0.00184588,0.00184588
56,173.46,1.42309,2.01156,1.77611,0.92925,0.86412,0.94129,0.50059,1.57315,1.37868,2.14047,0.00184028,0.00184028,0.00184028
57,176.417,1.47811,2.03324,1.81078,0.93509,0.82895,0.8818,0.45588,1.66337,1.38805,2.30769,0.00183459,0.00183459,0.00183459
58,179.465,1.39624,1.92894,1.7536,0.88161,0.88185,0.93793,0.53436,1.4692,1.39566,1.99975,0.00182881,0.00182881,0.00182881
59,182.575,1.44926,2.03603,1.80794,0.8677,0.80263,0.91287,0.54318,1.36725,1.41763,1.91785,0.00182294,0.00182294,0.00182294
60,185.642,1.45317,1.98959,1.77545,0.82594,0.81171,0.90235,0.48714,1.59546,1.88436,2.07177,0.00181698,0.00181698,0.00181698
61,188.669,1.38148,1.90793,1.74445,0.7682,0.91578,0.91338,0.50268,1.39613,1.44943,1.98478,0.00181093,0.00181093,0.00181093
62,191.666,1.42877,1.95822,1.77941,0.93948,0.84211,0.95079,0.51768,1.4909,1.20318,2.08063,0.00180479,0.00180479,0.00180479
63,194.697,1.39658,1.87166,1.732,0.969,0.93421,0.9716,0.55807,1.43571,1.10743,2.02342,0.00179856,0.00179856,0.00179856
64,197.727,1.42648,1.97171,1.76736,0.9184,0.86842,0.93998,0.50207,1.51577,1.31106,2.09981,0.00179225,0.00179225,0.00179225
65,200.733,1.39944,1.88543,1.73742,0.84918,0.88158,0.877,0.46709,1.61035,1.85004,2.27009,0.00178586,0.00178586,0.00178586
66,203.745,1.3718,1.8644,1.72155,0.87107,0.90789,0.91961,0.52331,1.47117,1.65899,2.07113,0.00177937,0.00177937,0.00177937
67,206.793,1.35753,1.87762,1.72576,0.93415,0.93336,0.97396,0.56726,1.41638,1.1247,1.96335,0.00177281,0.00177281,0.00177281
68,209.841,1.42276,1.91272,1.75926,0.91705,0.87283,0.94841,0.60989,1.24593,1.23397,1.77171,0.00176616,0.00176616,0.00176616
69,212.858,1.36298,1.83262,1.71815,0.9486,0.86842,0.94714,0.53194,1.46435,1.1452,1.9801,0.00175943,0.00175943,0.00175943
70,215.885,1.42879,1.8588,1.75126,0.87839,0.90789,0.94099,0.58075,1.37992,1.20744,1.90979,0.00175261,0.00175261,0.00175261
71,218.902,1.40107,1.86096,1.73988,0.98574,0.90959,0.96824,0.54918,1.56967,1.26224,2.06092,0.00174571,0.00174571,0.00174571
72,221.957,1.38427,1.84139,1.71964,0.86431,0.90789,0.92889,0.552,1.31399,1.28554,1.85938,0.00173874,0.00173874,0.00173874
73,224.967,1.39574,1.88235,1.74598,0.9841,0.81446,0.94707,0.57529,1.38644,1.26324,1.95411,0.00173168,0.00173168,0.00173168
74,228.096,1.35356,1.89383,1.71087,0.87292,0.90388,0.94615,0.59913,1.28744,1.1973,1.81767,0.00172454,0.00172454,0.00172454
75,231.195,1.37563,1.8729,1.72995,0.92798,0.84771,0.95058,0.59942,1.26028,1.16631,1.79589,0.00171733,0.00171733,0.00171733
76,234.283,1.35602,1.83827,1.72481,0.9119,0.89474,0.94417,0.57212,1.35619,1.26494,1.85276,0.00171004,0.00171004,0.00171004
