epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,129.088,1.54596,2.32883,1.88132,0.83519,0.73349,0.83924,0.42892,1.58879,1.93235,2.20296,0.00195624,0.00195624,0.00195624
40,132.183,1.47772,2.2113,1.8268,0.92164,0.77383,0.92128,0.50105,1.42144,1.44727,2.00294,0.00195392,0.00195392,0.00195392
41,135.174,1.45623,2.14544,1.81519,0.73557,0.80526,0.8612,0.43513,1.64991,1.69936,2.17638,0.00195155,0.00195155,0.00195155
42,138.374,1.48018,2.14886,1.80981,0.84195,0.84116,0.9255,0.47448,1.52353,1.6301,2.15777,0.00194911,0.00194911,0.00194911
43,141.401,1.48604,2.09533,1.83633,0.89055,0.85646,0.907,0.43494,1.71118,1.67752,2.30246,0.00194662,0.00194662,0.00194662
44,144.447,1.46667,2.12871,1.80345,0.81835,0.85526,0.89779,0.43614,1.61894,1.68756,2.27445,0.00194408,0.00194408,0.00194408
45,147.472,1.48787,2.13992,1.8157,0.85453,0.85023,0.89401,0.45003,1.60686,1.60878,2.25409,0.00194147,0.00194147,0.00194147
46,150.534,1.51637,2.22139,1.85076,0.79708,0.73684,0.85268,0.45926,1.41646,1.55638,2.00037,0.00193881,0.00193881,0.00193881
47,153.653,1.4681,2.10917,1.78526,0.86469,0.86842,0.90023,0.47084,1.57372,1.52096,2.1801,0.00193609,0.00193609,0.00193609
48,156.731,1.47672,2.14992,1.81142,0.86597,0.85526,0.89155,0.43508,1.73603,1.58679,2.28153,0.00193331,0.00193331,0.00193331
49,159.779,1.41791,2.06191,1.76942,0.91371,0.84211,0.92704,0.5136,1.45824,1.45295,2.01745,0.00193048,0.00193048,0.00193048
50,162.867,1.46201,2.04954,1.79417,0.81556,0.87278,0.90693,0.47903,1.43993,1.6252,1.97083,0.00192759,0.00192759,0.00192759
51,166.016,1.46616,2.05319,1.80792,0.85506,0.77623,0.87558,0.44852,1.5389,1.85433,2.11218,0.00192464,0.00192464,0.00192464
52,169.165,1.46052,2.02689,1.80108,0.79735,0.73684,0.82196,0.38539,1.71431,1.90784,2.21933,0.00192164,0.00192164,0.00192164
53,172.38,1.43812,2.00093,1.76694,0.83993,0.89761,0.93532,0.49699,1.56168,1.65106,2.13358,0.00191858,0.00191858,0.00191858
54,175.413,1.43965,2.00541,1.79638,0.92883,0.88158,0.93234,0.51354,1.53426,1.49063,2.07629,0.00191546,0.00191546,0.00191546
55,178.528,1.45169,1.97451,1.7824,0.92654,0.86842,0.93669,0.54923,1.40986,1.36864,1.95481,0.00191229,0.00191229,0.00191229
56,181.694,1.45094,2.04708,1.79706,0.87285,0.90331,0.9459,0.50746,1.51202,1.54801,2.06248,0.00190906,0.00190906,0.00190906
57,184.8,1.45419,2.03475,1.78901,0.86956,0.8772,0.91705,0.42645,1.79607,1.47202,2.41689,0.00190578,0.00190578,0.00190578
58,187.842,1.41631,1.9867,1.75974,0.83963,0.84211,0.91006,0.5338,1.33648,1.7166,1.90907,0.00190244,0.00190244,0.00190244
59,190.926,1.4308,2.02931,1.78154,0.72112,0.78257,0.77571,0.35623,1.75241,2.50128,2.29139,0.00189905,0.00189905,0.00189905
60,193.974,1.45805,2.0821,1.79698,0.86095,0.89621,0.94238,0.51033,1.45033,1.49652,1.97446,0.0018956,0.0018956,0.0018956
61,197.035,1.40885,1.91498,1.76256,0.88577,0.92105,0.9426,0.49347,1.60034,1.31249,2.16887,0.0018921,0.0018921,0.0018921
62,200.12,1.43586,2.00588,1.79039,0.96395,0.89474,0.93893,0.47674,1.63597,1.26146,2.19366,0.00188854,0.00188854,0.00188854
63,203.341,1.40477,1.90313,1.7408,0.95774,0.89449,0.95345,0.54592,1.51979,1.20308,2.0785,0.00188493,0.00188493,0.00188493
64,206.422,1.45156,1.96936,1.78376,0.89617,0.84211,0.89398,0.47631,1.44457,1.31961,2.03318,0.00188126,0.00188126,0.00188126
65,209.642,1.41774,1.91966,1.75421,0.83728,0.81246,0.83487,0.37955,1.94413,1.56645,2.52821,0.00187754,0.00187754,0.00187754
66,212.697,1.39941,1.87655,1.72749,0.93117,0.89474,0.93741,0.45604,1.60445,1.43597,2.15532,0.00187377,0.00187377,0.00187377
67,215.815,1.38649,1.92807,1.74847,0.94116,0.90789,0.96454,0.5682,1.42741,1.17728,1.9744,0.00186995,0.00186995,0.00186995
68,218.977,1.42994,1.93655,1.75502,0.79722,0.80263,0.86505,0.48277,1.32028,1.88014,1.83585,0.00186607,0.00186607,0.00186607
69,222.069,1.37845,1.89215,1.73567,0.87917,0.84211,0.87602,0.51131,1.46867,1.56191,2.06397,0.00186213,0.00186213,0.00186213
70,225.194,1.41025,1.90169,1.74008,0.83771,0.75,0.89187,0.56073,1.23594,1.66074,1.74991,0.00185815,0.00185815,0.00185815
71,228.301,1.42135,1.89441,1.7509,0.81508,0.84211,0.90933,0.52681,1.41661,1.48106,1.95164,0.00185411,0.00185411,0.00185411
72,231.402,1.38221,1.85484,1.72841,0.91819,0.88158,0.9576,0.58186,1.26682,1.18133,1.82657,0.00185003,0.00185003,0.00185003
73,234.661,1.40642,1.91285,1.75699,0.97102,0.90789,0.94782,0.59382,1.29342,1.2187,1.85405,0.00184588,0.00184588,0.00184588
74,238.064,1.37181,1.86109,1.71748,0.9638,0.92105,0.96995,0.62342,1.18155,1.15268,1.71852,0.00184169,0.00184169,0.00184169
75,241.254,1.36226,1.86394,1.72459,0.92124,0.92339,0.96307,0.58483,1.31092,1.09589,1.86006,0.00183745,0.00183745,0.00183745
76,244.352,1.35755,1.80044,1.71948,0.92161,0.92827,0.97142,0.64901,1.19167,1.01836,1.72892,0.00183315,0.00183315,0.00183315
77,247.471,1.34269,1.83758,1.69749,0.87075,0.88649,0.92824,0.5639,1.36688,1.2769,1.91037,0.00182881,0.00182881,0.00182881
78,250.695,1.35509,1.85446,1.71349,0.89241,0.92105,0.94837,0.58137,1.37973,1.3018,1.91948,0.00182441,0.00182441,0.00182441
79,253.749,1.36823,1.86523,1.73619,0.92998,0.87389,0.96147,0.59589,1.39339,1.129,1.89717,0.00181997,0.00181997,0.00181997
80,256.8,1.39632,1.87139,1.74617,0.93342,0.92242,0.97554,0.57825,1.41608,1.1207,2.01735,0.00181547,0.00181547,0.00181547
81,259.814,1.37506,1.83317,1.71958,0.86716,0.94737,0.95872,0.5657,1.45463,1.14843,1.98954,0.00181093,0.00181093,0.00181093
82,262.91,1.36046,1.87398,1.73405,0.9322,0.90457,0.95545,0.62175,1.19178,1.02996,1.74348,0.00180633,0.00180633,0.00180633
83,266.011,1.36527,1.83431,1.72657,0.89811,0.90789,0.94523,0.55089,1.34017,1.33271,1.90121,0.00180169,0.00180169,0.00180169
84,269.008,1.36057,1.85764,1.72841,0.87077,0.8866,0.95082,0.59169,1.28292,1.19088,1.85813,0.00179699,0.00179699,0.00179699
85,272.015,1.35919,1.83776,1.70876,0.92211,0.92105,0.97192,0.61008,1.33296,1.05013,1.8485,0.00179225,0.00179225,0.00179225
86,275.144,1.35501,1.77881,1.70885,0.91049,0.93421,0.97619,0.63011,1.28943,1.39585,1.85347,0.00178746,0.00178746,0.00178746
87,278.25,1.35007,1.7718,1.69315,0.91,0.93131,0.96603,0.63801,1.27549,1.3426,1.83603,0.00178263,0.00178263,0.00178263
88,281.483,1.35473,1.77033,1.70028,0.97573,0.88158,0.95547,0.59444,1.40374,1.15679,1.85889,0.00177774,0.00177774,0.00177774
89,284.505,1.36437,1.71977,1.6903,0.90151,0.93421,0.95743,0.59481,1.31403,1.06146,1.81894,0.00177281,0.00177281,0.00177281
90,287.629,1.38706,1.81107,1.71064,0.93558,0.95553,0.97103,0.67857,1.21236,1.04217,1.6932,0.00176783,0.00176783,0.00176783
91,290.677,1.35958,1.79523,1.71184,0.93581,0.95915,0.97031,0.62882,1.24682,1.02816,1.76564,0.0017628,0.0017628,0.0017628
92,293.735,1.31992,1.71101,1.67685,0.88054,0.96986,0.97747,0.59855,1.2835,1.16673,1.78697,0.00175773,0.00175773,0.00175773
93,296.737,1.34956,1.81259,1.70085,0.95121,0.90789,0.97193,0.61322,1.25975,1.06822,1.78025,0.00175261,0.00175261,0.00175261
94,299.82,1.34376,1.78539,1.69907,0.95806,0.93421,0.98146,0.61473,1.32318,1.12068,1.80058,0.00174745,0.00174745,0.00174745
95,302.868,1.29798,1.74881,1.67395,0.91996,0.90738,0.96107,0.5567,1.4812,1.09226,2.03567,0.00174223,0.00174223,0.00174223
96,305.844,1.28188,1.7165,1.6516,0.94412,0.97368,0.98569,0.63887,1.17528,1.04193,1.70615,0.00173698,0.00173698,0.00173698
97,308.852,1.35856,1.77422,1.68079,0.91988,0.92105,0.96412,0.61043,1.32943,1.11482,1.85021,0.00173168,0.00173168,0.00173168
98,312.007,1.36123,1.83892,1.70065,0.87626,0.97368,0.97757,0.63776,1.19808,1.01556,1.71378,0.00172633,0.00172633,0.00172633
99,315.267,1.33657,1.77854,1.71166,0.94954,0.89474,0.97506,0.61453,1.25582,1.09843,1.82335,0.00172095,0.00172095,0.00172095
100,318.293,1.39789,1.77685,1.73089,0.96702,0.94737,0.98248,0.61857,1.31433,1.00496,1.84325,0.00171551,0.00171551,0.00171551
101,321.344,1.3319,1.75068,1.67984,0.95825,0.90607,0.9753,0.64506,1.23252,1.01325,1.7446,0.00171004,0.00171004,0.00171004
102,324.428,1.31147,1.74739,1.68247,0.97048,0.92105,0.97391,0.60247,1.28013,1.0495,1.81016,0.00170452,0.00170452,0.00170452
103,327.476,1.32778,1.75271,1.68969,0.96809,0.94737,0.97666,0.59756,1.26382,1.02558,1.74514,0.00169895,0.00169895,0.00169895
104,330.501,1.3287,1.72568,1.68402,0.94845,0.96053,0.96984,0.6418,1.27281,0.95208,1.77422,0.00169335,0.00169335,0.00169335
105,333.539,1.30039,1.73399,1.67835,0.98608,0.93217,0.98314,0.6593,1.23664,0.9897,1.71005,0.0016877,0.0016877,0.0016877
106,336.637,1.31268,1.7261,1.67275,0.95539,0.92105,0.97132,0.61648,1.29699,1.06084,1.77594,0.00168201,0.00168201,0.00168201
107,339.715,1.30088,1.62592,1.63197,0.91447,0.93421,0.9698,0.6083,1.32511,1.18048,1.813,0.00167628,0.00167628,0.00167628
108,342.715,1.282,1.66855,1.62344,0.90022,0.92105,0.963,0.61572,1.28543,1.03695,1.77386,0.00167051,0.00167051,0.00167051
109,345.762,1.30359,1.64231,1.67614,0.84511,0.96053,0.95732,0.6288,1.29344,1.09116,1.82695,0.0016647,0.0016647,0.0016647
110,348.858,1.32622,1.72462,1.69386,0.97366,0.97267,0.99045,0.67459,1.1638,0.91962,1.66724,0.00165885,0.00165885,0.00165885
111,352.068,1.31681,1.70111,1.66476,0.96889,0.94737,0.9703,0.63578,1.22058,1.03807,1.72821,0.00165295,0.00165295,0.00165295
112,355.111,1.35385,1.72052,1.68523,0.96403,0.93421,0.98124,0.64618,1.14829,1.08922,1.6833,0.00164702,0.00164702,0.00164702
113,358.158,1.34251,1.75877,1.67042,0.97251,0.931,0.97127,0.61218,1.25632,1.08787,1.69846,0.00164105,0.00164105,0.00164105
114,361.309,1.31774,1.65354,1.66807,0.97226,0.92222,0.98028,0.64279,1.21788,1.02272,1.73879,0.00163504,0.00163504,0.00163504
115,364.391,1.29622,1.70734,1.66256,0.97,0.90789,0.98079,0.63961,1.18154,1.05793,1.69118,0.00162899,0.00162899,0.00162899
116,367.484,1.30678,1.70598,1.68198,0.96121,0.97808,0.99042,0.64299,1.25118,0.91587,1.75336,0.0016229,0.0016229,0.0016229
117,370.649,1.26558,1.67137,1.64298,0.89736,0.92029,0.95487,0.55734,1.50932,1.16409,2.04764,0.00161678,0.00161678,0.00161678
118,373.761,1.29784,1.62486,1.63246,0.89082,0.88158,0.92667,0.52082,1.62946,1.12329,2.2307,0.00161062,0.00161062,0.00161062
119,376.823,1.30559,1.65354,1.65633,0.98264,0.96053,0.98857,0.66373,1.10582,0.86396,1.60445,0.00160442,0.00160442,0.00160442
120,379.933,1.2737,1.7113,1.65261,0.99783,0.97368,0.9935,0.69697,1.08902,0.82186,1.60485,0.00159818,0.00159818,0.00159818
121,383.033,1.3131,1.72569,1.67095,0.98599,0.92604,0.98994,0.66522,1.17949,0.88848,1.704,0.00159191,0.00159191,0.00159191
122,386.383,1.28596,1.69397,1.65932,0.96968,0.93421,0.98051,0.66834,1.09243,0.87975,1.58915,0.0015856,0.0015856,0.0015856
123,389.423,1.31703,1.68473,1.67111,0.9452,0.90773,0.97124,0.66446,1.11241,0.99132,1.6208,0.00157926,0.00157926,0.00157926
124,392.465,1.28466,1.66573,1.65073,0.97191,0.91072,0.97453,0.64185,1.12098,1.03858,1.64059,0.00157288,0.00157288,0.00157288
125,395.528,1.27106,1.66157,1.63957,0.971,0.88116,0.96509,0.68469,1.06941,0.98692,1.58443,0.00156646,0.00156646,0.00156646
126,398.678,1.28653,1.66246,1.66767,0.97601,0.92105,0.97419,0.65896,1.05688,1.00372,1.57385,0.00156001,0.00156001,0.00156001
127,401.756,1.25063,1.5584,1.61471,0.92749,0.96053,0.97825,0.6567,1.0759,1.00869,1.55996,0.00155353,0.00155353,0.00155353
128,404.805,1.27478,1.60542,1.63862,0.96285,0.96053,0.97934,0.66913,1.13366,0.92859,1.64564,0.00154702,0.00154702,0.00154702
129,407.933,1.25119,1.59903,1.63772,0.95801,0.97368,0.9887,0.67342,1.12373,0.8425,1.61599,0.00154047,0.00154047,0.00154047
130,411.043,1.28222,1.6489,1.63628,1,0.95549,0.98731,0.66184,1.13209,0.8543,1.62568,0.00153389,0.00153389,0.00153389
131,414.16,1.29821,1.63768,1.64542,0.97352,0.96761,0.98151,0.61667,1.44522,1.02325,1.92796,0.00152727,0.00152727,0.00152727
132,417.264,1.2849,1.56438,1.63937,0.96093,0.97083,0.98225,0.68047,1.09437,0.90612,1.5964,0.00152063,0.00152063,0.00152063
133,420.377,1.25653,1.56055,1.63045,0.96747,0.94737,0.98291,0.67909,1.06797,0.84601,1.56945,0.00151395,0.00151395,0.00151395
134,423.72,1.31526,1.65751,1.67796,0.98637,0.95231,0.98324,0.6636,1.09163,0.84354,1.58155,0.00150724,0.00150724,0.00150724
135,426.778,1.26516,1.63657,1.61518,0.96697,0.94737,0.98332,0.62218,1.28582,0.91906,1.77571,0.0015005,0.0015005,0.0015005
136,429.83,1.25338,1.57967,1.62882,0.99844,0.96053,0.98623,0.67852,1.14782,0.87837,1.64329,0.00149374,0.00149374,0.00149374
137,432.908,1.25275,1.61871,1.61494,0.93549,0.97368,0.98216,0.66813,1.15201,0.87942,1.65079,0.00148694,0.00148694,0.00148694
138,435.975,1.24382,1.54265,1.61835,0.96045,0.9586,0.98737,0.63926,1.28313,0.91432,1.75572,0.00148011,0.00148011,0.00148011
139,439.009,1.25416,1.56098,1.61697,0.98087,0.98684,0.99348,0.70699,1.05009,0.84216,1.52992,0.00147325,0.00147325,0.00147325
140,442.014,1.20531,1.52196,1.59421,1,0.98531,0.99123,0.65742,1.14554,0.84882,1.64648,0.00146636,0.00146636,0.00146636
141,445.053,1.28212,1.55849,1.63705,0.97857,0.98684,0.99247,0.65181,1.1862,0.86929,1.66477,0.00145945,0.00145945,0.00145945
142,448.164,1.27169,1.59782,1.63367,0.95634,0.96053,0.9859,0.68559,1.158,0.91563,1.64722,0.00145251,0.00145251,0.00145251
143,451.245,1.23178,1.60739,1.60318,0.95916,0.92722,0.97838,0.68745,1.02816,0.92555,1.53621,0.00144554,0.00144554,0.00144554
144,454.315,1.28025,1.62958,1.64298,0.95991,0.94526,0.97252,0.67762,1.03904,0.87884,1.60146,0.00143854,0.00143854,0.00143854
145,457.427,1.26224,1.61182,1.63028,0.99184,0.96053,0.98592,0.70419,1.05963,0.86366,1.58155,0.00143152,0.00143152,0.00143152
146,460.732,1.25122,1.60178,1.62928,1,0.94489,0.98616,0.6864,1.08383,0.81178,1.58781,0.00142447,0.00142447,0.00142447
147,463.774,1.22346,1.54648,1.60778,0.98433,0.97368,0.99181,0.63574,1.22625,0.89493,1.67455,0.0014174,0.0014174,0.0014174
148,466.801,1.26288,1.5853,1.63615,0.96841,0.94737,0.98768,0.66327,1.12703,0.87028,1.6336,0.0014103,0.0014103,0.0014103
149,469.925,1.23754,1.51419,1.61424,1,0.9694,0.98661,0.69628,1.02003,0.8075,1.52769,0.00140318,0.00140318,0.00140318
150,472.986,1.24773,1.54367,1.62737,1,0.94305,0.96653,0.61883,1.17898,0.88284,1.68641,0.00139603,0.00139603,0.00139603
151,475.982,1.24238,1.52376,1.60983,0.96763,0.97368,0.99002,0.66811,1.14631,0.8727,1.63421,0.00138886,0.00138886,0.00138886
152,479.077,1.22047,1.55122,1.60766,0.98458,0.97368,0.99194,0.67141,1.16575,0.8297,1.62482,0.00138166,0.00138166,0.00138166
153,482.185,1.24465,1.48915,1.6017,0.96923,1,0.99423,0.67321,1.14172,0.7862,1.58219,0.00137444,0.00137444,0.00137444
154,485.313,1.23278,1.50385,1.59357,0.94655,0.97368,0.98897,0.69204,1.1532,0.85095,1.65699,0.0013672,0.0013672,0.0013672
155,488.341,1.21876,1.49569,1.5877,0.97328,0.95841,0.99067,0.70616,1.05014,0.78263,1.52443,0.00135994,0.00135994,0.00135994
156,491.388,1.21937,1.53032,1.59078,1,0.97214,0.99021,0.72011,1.02063,0.8088,1.50281,0.00135266,0.00135266,0.00135266
157,494.741,1.20775,1.44962,1.5961,0.98682,0.98514,0.99414,0.67861,1.17965,0.82509,1.70992,0.00134535,0.00134535,0.00134535
158,497.941,1.2113,1.4801,1.60697,0.98529,0.97368,0.99304,0.71355,1.06755,0.75794,1.54296,0.00133802,0.00133802,0.00133802
159,501.057,1.22375,1.48435,1.59232,0.97383,0.97913,0.99371,0.71965,1.02895,0.73521,1.52103,0.00133068,0.00133068,0.00133068
160,504.192,1.21683,1.49608,1.61541,0.97362,0.97116,0.99104,0.70934,0.99008,0.71673,1.50083,0.00132331,0.00132331,0.00132331
161,507.273,1.24829,1.57355,1.61686,1,0.98189,0.99474,0.70475,0.98201,0.72855,1.4985,0.00131593,0.00131593,0.00131593
162,510.406,1.2243,1.52807,1.60235,0.98548,0.97368,0.99223,0.71623,1.02673,0.72654,1.51969,0.00130852,0.00130852,0.00130852
163,513.521,1.2255,1.5222,1.58571,0.96033,0.97368,0.98682,0.67096,1.14204,0.79531,1.6542,0.0013011,0.0013011,0.0013011
164,516.552,1.24147,1.59134,1.61721,0.97244,0.97368,0.98832,0.69235,1.10898,0.76985,1.57857,0.00129366,0.00129366,0.00129366
165,519.635,1.18139,1.44155,1.54365,0.97389,1,0.99449,0.69485,1.08701,0.8004,1.58744,0.0012862,0.0012862,0.0012862
166,522.668,1.21561,1.50153,1.60172,0.95756,0.98684,0.99125,0.71656,1.0741,0.77894,1.57181,0.00127873,0.00127873,0.00127873
167,525.665,1.18765,1.47302,1.58348,0.98678,0.98202,0.99368,0.6952,1.09801,0.76539,1.61077,0.00127123,0.00127123,0.00127123
168,528.702,1.2104,1.48489,1.59535,1,0.97264,0.99377,0.70362,1.03899,0.75709,1.49972,0.00126373,0.00126373,0.00126373
169,531.82,1.2065,1.4905,1.59653,0.98292,0.98684,0.99357,0.72038,1.00771,0.71091,1.49096,0.0012562,0.0012562,0.0012562
170,535.191,1.15835,1.46062,1.5572,0.97402,0.98662,0.99332,0.73883,0.98267,0.72656,1.51006,0.00124866,0.00124866,0.00124866
171,538.237,1.20506,1.48109,1.57701,0.99425,0.94737,0.9891,0.73595,0.95718,0.79808,1.46732,0.00124111,0.00124111,0.00124111
172,541.3,1.19057,1.42534,1.5609,0.97036,0.94737,0.98308,0.71417,0.96493,0.80221,1.46024,0.00123354,0.00123354,0.00123354
173,544.452,1.19691,1.48433,1.58344,0.97344,0.96462,0.99034,0.68795,1.10063,0.79567,1.57227,0.00122596,0.00122596,0.00122596
174,547.527,1.21991,1.51371,1.59302,0.98573,0.97368,0.99292,0.7146,0.96225,0.75019,1.47905,0.00121837,0.00121837,0.00121837
175,550.575,1.18412,1.4751,1.57664,0.98738,0.97368,0.99449,0.71727,1.02746,0.78812,1.5186,0.00121076,0.00121076,0.00121076
176,553.701,1.20453,1.47768,1.57479,0.98049,0.98684,0.99409,0.73935,0.97601,0.70669,1.46737,0.00120314,0.00120314,0.00120314
177,556.824,1.22673,1.51526,1.59696,0.97328,0.95866,0.99238,0.73915,0.95386,0.73377,1.46179,0.00119551,0.00119551,0.00119551
178,559.86,1.16583,1.40381,1.5507,0.97432,0.99865,0.99395,0.68461,1.16188,0.75385,1.63328,0.00118786,0.00118786,0.00118786
179,562.879,1.16597,1.37797,1.54648,0.96497,0.98684,0.9941,0.68844,1.10396,0.72259,1.57526,0.00118021,0.00118021,0.00118021
180,565.986,1.19803,1.42022,1.57659,0.98674,0.97924,0.99359,0.70651,1.11689,0.74563,1.57269,0.00117254,0.00117254,0.00117254
181,569.249,1.20709,1.47182,1.57909,0.95607,0.97368,0.99085,0.74056,0.93986,0.72069,1.40205,0.00116487,0.00116487,0.00116487
182,572.346,1.16451,1.40804,1.54814,0.96734,0.96053,0.99104,0.74148,0.89704,0.79625,1.44638,0.00115719,0.00115719,0.00115719
183,575.353,1.19254,1.45436,1.58406,0.99915,0.96053,0.98787,0.70342,1.05157,0.77996,1.50775,0.00114949,0.00114949,0.00114949
184,578.385,1.20612,1.45416,1.56849,0.99729,0.98684,0.99474,0.70364,1.10715,0.73768,1.5661,0.00114179,0.00114179,0.00114179
185,581.438,1.17269,1.39061,1.54694,0.97417,0.9925,0.99449,0.72732,0.9736,0.70213,1.45781,0.00113408,0.00113408,0.00113408
186,584.536,1.19393,1.42966,1.5603,0.99411,0.98684,0.9945,0.7156,1.06564,0.75171,1.54441,0.00112636,0.00112636,0.00112636
