epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,206.589,1.41495,1.90674,1.7646,0.93092,0.90909,0.94749,0.57257,1.50811,1.3916,2.06363,0.00198188,0.00198188,0.00198188
63,209.752,1.4086,1.85303,1.75368,0.82802,0.81818,0.82858,0.47423,1.74502,1.75484,2.43834,0.00198128,0.00198128,0.00198128
64,213.073,1.47098,2.00732,1.79833,0.92024,0.89911,0.95568,0.55431,1.56582,1.42976,2.14784,0.00198067,0.00198067,0.00198067
65,216.125,1.42479,1.9655,1.76306,0.92426,0.93506,0.96735,0.55551,1.52694,1.48477,2.11699,0.00198006,0.00198006,0.00198006
66,219.326,1.40721,1.91382,1.75788,0.86785,0.87013,0.91633,0.52015,1.55015,1.58248,2.20099,0.00197943,0.00197943,0.00197943
67,222.524,1.41398,1.9099,1.74308,0.83939,0.88233,0.90531,0.5103,1.58939,1.36329,2.10751,0.0019788,0.0019788,0.0019788
68,225.655,1.48659,1.93232,1.78808,0.89137,0.85258,0.92085,0.50902,1.66406,1.4037,2.17185,0.00197815,0.00197815,0.00197815
69,228.777,1.4032,1.94978,1.75538,0.86617,0.92465,0.93524,0.5685,1.46521,1.37985,2.07049,0.0019775,0.0019775,0.0019775
70,231.932,1.38714,1.87054,1.74447,0.87685,0.85714,0.92108,0.48283,1.74857,1.66135,2.44096,0.00197683,0.00197683,0.00197683
71,235.066,1.39397,1.81726,1.74796,0.9301,0.86414,0.94654,0.51742,1.55203,1.2878,2.1545,0.00197616,0.00197616,0.00197616
72,238.219,1.42301,1.87864,1.75915,0.88881,0.93431,0.93496,0.46648,1.8218,1.43966,2.46906,0.00197547,0.00197547,0.00197547
73,241.406,1.38992,1.87533,1.74656,0.90568,0.93506,0.95616,0.53779,1.68044,1.47574,2.25299,0.00197478,0.00197478,0.00197478
74,244.628,1.42343,1.89326,1.76377,0.90435,0.85714,0.92467,0.50176,1.71399,1.6948,2.32287,0.00197408,0.00197408,0.00197408
75,247.834,1.36236,1.88943,1.72694,0.95135,0.90909,0.94541,0.55439,1.43631,1.28683,2.02704,0.00197337,0.00197337,0.00197337
76,251.045,1.37097,1.84384,1.73544,0.89888,0.92356,0.96082,0.56828,1.48705,1.24774,2.03495,0.00197265,0.00197265,0.00197265
77,254.365,1.38828,1.84921,1.73393,0.89504,0.88604,0.92757,0.51291,1.53272,1.49241,2.12456,0.00197192,0.00197192,0.00197192
78,257.555,1.43052,1.9205,1.75523,0.89725,0.90725,0.94443,0.59616,1.38525,1.55657,1.92622,0.00197118,0.00197118,0.00197118
79,260.726,1.37943,1.82009,1.72871,0.91624,0.85247,0.91535,0.56613,1.47022,1.68615,2.04153,0.00197043,0.00197043,0.00197043
80,263.915,1.41063,1.9334,1.74423,0.90084,0.82594,0.88399,0.42586,1.81819,2.20083,2.487,0.00196967,0.00196967,0.00196967
81,267.032,1.39107,1.83119,1.72425,0.89367,0.87324,0.90139,0.46717,1.65191,2.02875,2.2329,0.0019689,0.0019689,0.0019689
82,270.192,1.37386,1.82153,1.73592,0.78196,0.92208,0.92897,0.58121,1.42785,1.46671,2.01808,0.00196812,0.00196812,0.00196812
83,273.374,1.39146,1.8299,1.71745,0.84382,0.84416,0.90667,0.53028,1.48221,1.64826,1.99577,0.00196733,0.00196733,0.00196733
84,276.541,1.37889,1.83535,1.70977,0.86606,0.92373,0.92516,0.57909,1.45413,1.5914,2.03677,0.00196653,0.00196653,0.00196653
85,279.673,1.34341,1.83111,1.711,0.90754,0.90909,0.93405,0.56622,1.53698,1.29044,2.18939,0.00196573,0.00196573,0.00196573
86,282.861,1.38397,1.8647,1.73169,0.92148,0.87013,0.91637,0.49899,1.62209,1.80893,2.22699,0.00196491,0.00196491,0.00196491
87,286.172,1.38605,1.81583,1.7225,0.89008,0.88312,0.93466,0.59284,1.36877,1.46233,1.97675,0.00196409,0.00196409,0.00196409
88,289.363,1.36427,1.80072,1.72032,0.94815,0.94988,0.97251,0.60991,1.447,1.15841,1.98324,0.00196325,0.00196325,0.00196325
89,292.553,1.38056,1.78855,1.7251,0.92042,0.90123,0.94556,0.54814,1.5424,1.15873,2.12989,0.00196241,0.00196241,0.00196241
90,295.762,1.38117,1.84902,1.72577,0.89429,0.87898,0.93953,0.56554,1.40313,1.41249,2.00836,0.00196155,0.00196155,0.00196155
91,298.921,1.36667,1.84151,1.73052,0.93598,0.75325,0.91513,0.55666,1.39456,1.51979,1.96678,0.00196069,0.00196069,0.00196069
92,302.245,1.32009,1.70602,1.69311,0.89841,0.8961,0.9396,0.5586,1.43021,1.3001,1.98454,0.00195982,0.00195982,0.00195982
93,305.396,1.36303,1.78403,1.71247,0.9859,0.90832,0.96164,0.58496,1.45788,1.22434,1.99799,0.00195894,0.00195894,0.00195894
94,308.676,1.33081,1.76159,1.69642,0.89662,0.90109,0.93202,0.57669,1.43072,1.66163,2.01984,0.00195805,0.00195805,0.00195805
95,311.864,1.32184,1.77702,1.69538,0.85491,0.91828,0.93398,0.54277,1.53377,1.37829,2.09586,0.00195714,0.00195714,0.00195714
96,314.976,1.36724,1.78032,1.71296,0.89444,0.8961,0.91692,0.55472,1.43163,1.36938,2.01389,0.00195624,0.00195624,0.00195624
97,318.1,1.38307,1.7767,1.72155,0.92806,0.90909,0.95741,0.59989,1.40727,1.29572,1.96815,0.00195532,0.00195532,0.00195532
98,321.287,1.377,1.78355,1.71555,0.94671,0.92294,0.97286,0.61709,1.36053,1.17816,1.89597,0.00195439,0.00195439,0.00195439
99,324.51,1.36209,1.74307,1.71232,0.94593,0.90888,0.94628,0.58466,1.43753,1.35898,2.05253,0.00195345,0.00195345,0.00195345
100,327.81,1.38543,1.75745,1.72613,0.86016,0.92208,0.93268,0.55102,1.40814,1.40114,1.97391,0.0019525,0.0019525,0.0019525
101,331.086,1.34451,1.76477,1.69115,0.90835,0.90108,0.94737,0.55803,1.47859,1.63696,2.08937,0.00195155,0.00195155,0.00195155
102,334.33,1.34304,1.77608,1.70652,0.9729,0.93252,0.97678,0.54858,1.60256,1.17296,2.17365,0.00195058,0.00195058,0.00195058
103,337.571,1.33019,1.70796,1.66807,0.86888,0.94667,0.95587,0.57925,1.4464,1.18813,2.07077,0.00194961,0.00194961,0.00194961
104,340.793,1.35703,1.72123,1.71881,0.91222,0.94476,0.95468,0.5817,1.45836,1.27346,2.06869,0.00194862,0.00194862,0.00194862
105,343.994,1.36622,1.76073,1.71356,0.91092,0.88312,0.89468,0.48474,1.64236,1.62195,2.24386,0.00194763,0.00194763,0.00194763
106,347.226,1.37477,1.79766,1.71285,0.89851,0.91987,0.94757,0.59003,1.42891,1.29148,1.95488,0.00194662,0.00194662,0.00194662
107,350.655,1.33,1.66918,1.67425,0.94487,0.92208,0.96287,0.60346,1.46467,1.08028,2.01478,0.00194561,0.00194561,0.00194561
108,353.948,1.35288,1.72861,1.7062,0.89114,0.92208,0.96112,0.57207,1.4967,1.26434,2.11165,0.00194459,0.00194459,0.00194459
109,357.27,1.31523,1.68489,1.67825,0.87996,0.90909,0.9424,0.57318,1.44708,1.3666,2.01456,0.00194356,0.00194356,0.00194356
110,360.53,1.34462,1.74472,1.70129,0.84622,0.87013,0.92001,0.54729,1.39816,1.5094,1.93308,0.00194252,0.00194252,0.00194252
111,363.575,1.34322,1.67435,1.70115,0.92096,0.92208,0.94916,0.59081,1.41079,1.17973,1.97641,0.00194147,0.00194147,0.00194147
112,366.646,1.34483,1.72063,1.70923,0.86624,0.92208,0.95226,0.55317,1.44733,1.31493,2.02537,0.00194041,0.00194041,0.00194041
113,369.631,1.34949,1.72569,1.70157,0.86421,0.90909,0.93516,0.55133,1.57568,1.31219,2.21649,0.00193935,0.00193935,0.00193935
114,372.673,1.33585,1.68241,1.67189,0.96828,0.92208,0.95409,0.60886,1.37894,1.15759,1.93071,0.00193827,0.00193827,0.00193827
115,375.665,1.29724,1.69149,1.67382,0.91922,0.87013,0.9437,0.6085,1.34363,1.23841,1.91661,0.00193718,0.00193718,0.00193718
116,378.642,1.32689,1.74172,1.69636,0.85923,0.9513,0.94746,0.56192,1.46917,1.20987,2.02812,0.00193609,0.00193609,0.00193609
117,381.666,1.28961,1.71374,1.67675,0.94848,0.95644,0.97108,0.6267,1.34365,1.11099,1.86799,0.00193499,0.00193499,0.00193499
118,384.65,1.29861,1.66425,1.65028,0.93301,0.92208,0.96519,0.62326,1.32189,1.05606,1.89555,0.00193387,0.00193387,0.00193387
119,387.846,1.29614,1.67809,1.65788,0.86509,0.9161,0.934,0.57944,1.43151,1.16698,2.01975,0.00193275,0.00193275,0.00193275
120,390.866,1.37269,1.75093,1.72316,0.95952,0.93506,0.96381,0.64304,1.30955,1.0126,1.83382,0.00193162,0.00193162,0.00193162
121,393.829,1.32426,1.72205,1.68114,0.99893,0.96104,0.97534,0.62038,1.47154,1.10776,2.03186,0.00193048,0.00193048,0.00193048
122,396.804,1.28237,1.66436,1.66036,0.93521,0.9373,0.95968,0.61372,1.39816,1.29925,1.96214,0.00192933,0.00192933,0.00192933
123,399.813,1.37703,1.74592,1.72492,0.95282,0.93506,0.96597,0.63903,1.32677,1.15188,1.8183,0.00192817,0.00192817,0.00192817
124,402.805,1.27727,1.7381,1.65113,0.92305,0.93471,0.96707,0.64996,1.28749,1.33494,1.87966,0.001927,0.001927,0.001927
125,405.773,1.30579,1.70685,1.67479,0.90761,0.89306,0.93182,0.65744,1.15872,1.19024,1.77261,0.00192583,0.00192583,0.00192583
126,408.753,1.30469,1.67766,1.65463,0.9209,0.90721,0.94453,0.67047,1.21581,1.08002,1.81883,0.00192464,0.00192464,0.00192464
127,411.743,1.28218,1.58511,1.62591,0.9587,0.96104,0.97353,0.65402,1.22337,0.98316,1.84041,0.00192345,0.00192345,0.00192345
128,414.749,1.31384,1.66026,1.65358,0.92331,0.93811,0.96689,0.64108,1.32371,1.09592,1.94328,0.00192224,0.00192224,0.00192224
129,417.709,1.30308,1.66803,1.66974,0.92223,0.94805,0.95674,0.61288,1.39779,1.07949,2.0705,0.00192103,0.00192103,0.00192103
130,420.696,1.29166,1.63535,1.66278,0.97329,0.94644,0.97341,0.6537,1.26904,1.04596,1.87896,0.00191981,0.00191981,0.00191981
131,423.686,1.31322,1.68169,1.67647,0.93422,0.92229,0.95003,0.56392,1.49644,1.25804,2.01123,0.00191858,0.00191858,0.00191858
132,426.849,1.30177,1.61452,1.64757,0.90992,0.91828,0.94564,0.6292,1.32928,1.1597,1.83398,0.00191734,0.00191734,0.00191734
133,429.815,1.33727,1.64226,1.68036,0.94782,0.9436,0.96823,0.62556,1.37985,1.05311,1.96554,0.00191609,0.00191609,0.00191609
134,432.782,1.31297,1.63885,1.67607,0.95697,0.88312,0.96253,0.65347,1.32778,1.13775,1.87712,0.00191483,0.00191483,0.00191483
135,435.773,1.35355,1.67862,1.68378,0.93644,0.95666,0.96861,0.67223,1.2749,1.02731,1.81003,0.00191356,0.00191356,0.00191356
136,438.833,1.27111,1.68259,1.64833,0.98468,0.94805,0.97722,0.64393,1.34807,0.9951,1.89494,0.00191229,0.00191229,0.00191229
137,441.869,1.27221,1.63177,1.64003,0.97717,0.8961,0.9692,0.6273,1.30879,1.04338,1.90661,0.001911,0.001911,0.001911
138,444.9,1.25013,1.5831,1.64034,0.93432,0.94805,0.97031,0.65984,1.26971,1.20103,1.83978,0.00190971,0.00190971,0.00190971
139,447.915,1.28219,1.57982,1.63472,0.9056,0.92208,0.95926,0.60395,1.38822,1.15177,1.94967,0.00190841,0.00190841,0.00190841
140,450.948,1.24034,1.57267,1.63791,0.94362,0.93506,0.96996,0.68552,1.22197,1.09966,1.79882,0.0019071,0.0019071,0.0019071
141,453.93,1.28243,1.65523,1.64881,0.94323,0.96104,0.9732,0.67668,1.20988,0.96643,1.83947,0.00190578,0.00190578,0.00190578
142,456.994,1.26423,1.62193,1.6319,0.97267,0.9245,0.97183,0.66809,1.20173,1.03728,1.80721,0.00190445,0.00190445,0.00190445
143,459.968,1.28202,1.6459,1.63056,0.96126,0.96676,0.96924,0.68451,1.1913,0.97074,1.77186,0.00190311,0.00190311,0.00190311
144,462.975,1.27851,1.65269,1.64573,0.93398,0.93506,0.96635,0.64486,1.36959,1.10016,1.94811,0.00190177,0.00190177,0.00190177
145,465.991,1.25544,1.58681,1.64251,0.92301,0.94805,0.95966,0.65543,1.32127,0.97569,1.86667,0.00190041,0.00190041,0.00190041
146,469.01,1.28733,1.61913,1.65543,0.9675,0.97403,0.97391,0.69488,1.17782,0.95303,1.72289,0.00189905,0.00189905,0.00189905
147,472.187,1.27488,1.60004,1.62524,0.96879,0.96104,0.96248,0.67622,1.24374,0.97821,1.8448,0.00189767,0.00189767,0.00189767
148,475.202,1.2358,1.58537,1.61046,0.97125,0.96104,0.97506,0.66437,1.18749,1.04014,1.77496,0.00189629,0.00189629,0.00189629
149,478.165,1.23084,1.55518,1.60949,0.98679,0.97045,0.97307,0.70168,1.08625,0.8963,1.66345,0.0018949,0.0018949,0.0018949
150,481.172,1.27866,1.61263,1.64332,0.9728,0.92902,0.96734,0.65593,1.26482,0.91205,1.82898,0.0018935,0.0018935,0.0018935
151,484.185,1.26972,1.57674,1.6351,0.98679,0.96996,0.97445,0.65145,1.26545,0.90613,1.79614,0.0018921,0.0018921,0.0018921
152,487.164,1.27954,1.59039,1.64452,0.98485,0.97403,0.97476,0.6748,1.29878,1.02147,1.85514,0.00189068,0.00189068,0.00189068
153,490.103,1.2948,1.61657,1.63158,0.88342,0.8857,0.91594,0.5942,1.34044,1.56574,1.91071,0.00188926,0.00188926,0.00188926
154,493.099,1.24493,1.53689,1.60392,0.89738,0.90854,0.94951,0.67116,1.09927,1.19157,1.69651,0.00188782,0.00188782,0.00188782
155,496.085,1.26607,1.55584,1.63234,0.90165,0.83348,0.90664,0.60068,1.19963,1.21849,1.76721,0.00188638,0.00188638,0.00188638
156,499.11,1.29182,1.61366,1.62668,0.93031,0.90909,0.95838,0.65548,1.17071,1.02633,1.70838,0.00188493,0.00188493,0.00188493
157,502.071,1.26879,1.57941,1.62697,0.98646,0.946,0.96833,0.68515,1.12684,0.86545,1.65013,0.00188347,0.00188347,0.00188347
158,505.082,1.28866,1.63024,1.65901,0.9984,0.93506,0.94943,0.53891,1.52573,1.09268,2.11805,0.001882,0.001882,0.001882
159,508.251,1.30828,1.628,1.64839,0.89795,0.91424,0.94727,0.61354,1.38074,1.11895,1.96093,0.00188052,0.00188052,0.00188052
160,511.235,1.28849,1.59261,1.65983,0.96993,0.96104,0.97498,0.68585,1.2335,0.90419,1.81728,0.00187904,0.00187904,0.00187904
161,514.207,1.29434,1.62162,1.65205,0.9859,0.90792,0.97024,0.71542,1.09202,0.9019,1.68772,0.00187754,0.00187754,0.00187754
162,517.202,1.25326,1.61331,1.62994,0.98564,0.96104,0.97522,0.67057,1.24863,0.95396,1.8673,0.00187604,0.00187604,0.00187604
163,520.224,1.28468,1.60451,1.63058,0.98192,0.97403,0.97564,0.6721,1.27003,0.85098,1.91165,0.00187453,0.00187453,0.00187453
164,523.28,1.26341,1.64996,1.64309,0.93694,0.96486,0.97155,0.64434,1.29125,0.9949,1.92734,0.00187301,0.00187301,0.00187301
165,526.258,1.29096,1.58411,1.61694,0.93676,0.96192,0.9738,0.64732,1.31245,0.98849,1.95667,0.00187148,0.00187148,0.00187148
166,529.24,1.2491,1.6035,1.61397,0.99047,0.96104,0.97607,0.66957,1.27247,0.89249,1.89678,0.00186995,0.00186995,0.00186995
167,532.239,1.28988,1.6043,1.65401,0.98335,0.90909,0.97044,0.6409,1.25094,1.039,1.85974,0.0018684,0.0018684,0.0018684
168,535.236,1.25919,1.55844,1.62596,0.98645,0.94527,0.97002,0.64294,1.29929,0.93457,1.89353,0.00186685,0.00186685,0.00186685
169,538.196,1.24634,1.57393,1.62351,0.97346,0.95287,0.97264,0.67134,1.25034,0.95037,1.82704,0.00186528,0.00186528,0.00186528
170,541.187,1.26605,1.57842,1.61629,0.97315,0.94127,0.9725,0.69347,1.19466,0.876,1.73955,0.00186371,0.00186371,0.00186371
171,544.145,1.24807,1.56804,1.62042,1,0.95627,0.97452,0.66513,1.242,1.00077,1.85403,0.00186213,0.00186213,0.00186213
172,547.126,1.24109,1.53509,1.60049,0.97399,0.97281,0.97526,0.69019,1.19727,0.9456,1.80785,0.00186055,0.00186055,0.00186055
173,550.269,1.22557,1.54663,1.59998,0.96958,0.96104,0.97458,0.62967,1.40806,0.98595,2.03429,0.00185895,0.00185895,0.00185895
174,553.283,1.23336,1.57307,1.6241,0.99736,0.97403,0.9762,0.66946,1.27104,0.87061,1.81268,0.00185735,0.00185735,0.00185735
175,556.273,1.23962,1.49459,1.61735,0.96149,0.97276,0.97516,0.61777,1.39917,0.92946,2.02199,0.00185573,0.00185573,0.00185573
176,559.27,1.26381,1.50691,1.62213,0.97809,0.97403,0.97451,0.64464,1.3511,0.93139,1.95035,0.00185411,0.00185411,0.00185411
177,562.222,1.30604,1.60631,1.65003,0.97392,0.96986,0.97439,0.63392,1.35652,0.93744,1.97708,0.00185248,0.00185248,0.00185248
178,565.202,1.22461,1.53618,1.60311,0.95875,0.93506,0.96873,0.69166,1.16646,0.96228,1.7696,0.00185085,0.00185085,0.00185085
179,568.192,1.21549,1.46533,1.58545,0.92548,0.96778,0.97014,0.68948,1.21879,1.01023,1.82539,0.0018492,0.0018492,0.0018492
180,571.191,1.23266,1.50719,1.6042,0.99589,0.94805,0.97343,0.684,1.21641,1.01584,1.84392,0.00184755,0.00184755,0.00184755
181,574.171,1.24388,1.61132,1.62401,0.92468,0.95666,0.96258,0.68344,1.1665,1.01217,1.7473,0.00184588,0.00184588,0.00184588
182,577.157,1.24908,1.536,1.61175,0.97358,0.95724,0.97448,0.70316,1.15569,0.88308,1.75023,0.00184421,0.00184421,0.00184421
183,580.096,1.20987,1.4968,1.5973,0.96142,0.9709,0.97538,0.68337,1.17902,0.99892,1.74429,0.00184254,0.00184254,0.00184254
184,583.051,1.28007,1.56024,1.6368,0.97384,0.96714,0.97572,0.66767,1.24004,0.86333,1.84967,0.00184085,0.00184085,0.00184085
185,586.023,1.21296,1.48858,1.58591,0.94924,0.97143,0.97448,0.69667,1.17581,0.94949,1.76758,0.00183915,0.00183915,0.00183915
186,589.015,1.21688,1.4725,1.58051,0.97008,0.96104,0.97433,0.65252,1.28888,1.06421,1.84913,0.00183745,0.00183745,0.00183745
