epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,131.598,1.68936,2.89763,1.87693,0.82721,0.76389,0.80816,0.38124,1.98555,2.1617,2.23592,0.00165684,0.00165684,0.00165684
22,137.56,1.71865,2.86594,1.89429,0.84036,0.70924,0.79508,0.34963,2.05206,2.13487,2.29418,0.0016558,0.0016558,0.0016558
23,143.497,1.6881,2.79161,1.86113,0.84015,0.69038,0.77521,0.36975,1.92029,2.20841,2.14461,0.00165471,0.00165471,0.00165471
24,149.378,1.68988,2.82862,1.86267,0.78681,0.72043,0.76985,0.36455,1.986,2.14083,2.21673,0.00165357,0.00165357,0.00165357
25,155.327,1.69041,2.7433,1.87072,0.81336,0.67086,0.77157,0.39453,1.85677,2.19642,2.16635,0.00165238,0.00165238,0.00165238
26,161.368,1.6674,2.72891,1.85127,0.83483,0.70376,0.7845,0.36383,1.95086,2.32552,2.22938,0.00165114,0.00165114,0.00165114
27,167.368,1.66402,2.72186,1.8474,0.853,0.70139,0.8213,0.40436,1.81437,2.02707,2.11001,0.00164986,0.00164986,0.00164986
28,173.346,1.64771,2.68563,1.83924,0.79939,0.76481,0.82078,0.42084,1.83558,2.03249,2.06791,0.00164852,0.00164852,0.00164852
29,179.355,1.66167,2.66188,1.82348,0.7553,0.72867,0.76694,0.39835,1.8403,2.23721,2.11021,0.00164713,0.00164713,0.00164713
30,185.428,1.63887,2.64843,1.81399,0.81113,0.73979,0.81936,0.41209,1.78196,2.00957,2.04225,0.00164569,0.00164569,0.00164569
31,191.502,1.6554,2.64169,1.82716,0.77327,0.65935,0.73673,0.3752,1.87644,2.34542,2.11514,0.0016442,0.0016442,0.0016442
32,197.452,1.63666,2.57767,1.80855,0.82369,0.71882,0.82236,0.43576,1.74415,2.02387,2.00863,0.00164266,0.00164266,0.00164266
33,203.382,1.64845,2.57935,1.834,0.81048,0.71577,0.79454,0.42158,1.77648,1.96592,1.99787,0.00164108,0.00164108,0.00164108
34,209.289,1.63405,2.64431,1.80121,0.81991,0.73472,0.78758,0.38768,1.91418,2.03196,2.17682,0.00163944,0.00163944,0.00163944
35,215.278,1.61827,2.56384,1.80215,0.86575,0.69954,0.79545,0.38756,1.94116,2.05919,2.13472,0.00163775,0.00163775,0.00163775
36,221.234,1.62615,2.56765,1.79422,0.88053,0.73811,0.82962,0.39206,1.91526,1.99987,2.14487,0.00163602,0.00163602,0.00163602
37,227.209,1.63361,2.54716,1.80592,0.86054,0.73454,0.81817,0.42264,1.79876,1.99488,2.082,0.00163424,0.00163424,0.00163424
38,233.135,1.60844,2.57565,1.80313,0.89062,0.77703,0.87055,0.46969,1.76072,1.72103,2.0214,0.0016324,0.0016324,0.0016324
39,239.04,1.61916,2.5809,1.80533,0.81686,0.76898,0.82644,0.44458,1.73664,1.90949,1.97327,0.00163052,0.00163052,0.00163052
40,245.012,1.60925,2.52531,1.78921,0.84221,0.7875,0.8387,0.40646,1.88765,1.86546,2.11971,0.00162859,0.00162859,0.00162859
41,251.034,1.6186,2.52155,1.80443,0.82677,0.79839,0.81836,0.41246,1.88892,1.84798,2.10742,0.00162661,0.00162661,0.00162661
42,256.987,1.60369,2.51306,1.78398,0.86987,0.80324,0.86744,0.44342,1.71748,1.78255,1.97089,0.00162459,0.00162459,0.00162459
43,262.867,1.59039,2.4825,1.7739,0.81776,0.75463,0.81122,0.43991,1.75152,1.89207,1.98434,0.00162251,0.00162251,0.00162251
44,268.8,1.56133,2.44227,1.73936,0.80195,0.81806,0.85401,0.44126,1.80798,1.78903,2.00302,0.00162039,0.00162039,0.00162039
45,274.806,1.5817,2.43271,1.77234,0.86968,0.78889,0.86909,0.46753,1.70675,1.77557,1.94863,0.00161822,0.00161822,0.00161822
46,280.71,1.57431,2.40451,1.74711,0.83223,0.76517,0.84931,0.44186,1.84825,1.71088,2.06522,0.001616,0.001616,0.001616
47,287.077,1.56966,2.40663,1.75869,0.87041,0.8071,0.88831,0.47805,1.69952,1.70008,1.93007,0.00161373,0.00161373,0.00161373
48,294.343,1.54217,2.37621,1.74585,0.85274,0.80741,0.84857,0.43196,1.84258,1.66754,2.1024,0.00161142,0.00161142,0.00161142
49,301.072,1.59353,2.45591,1.75816,0.8056,0.78889,0.8269,0.41373,1.88792,1.85993,2.11863,0.00160905,0.00160905,0.00160905
50,306.779,1.56872,2.39599,1.75076,0.80076,0.77927,0.83042,0.44001,1.83283,1.84888,2.04272,0.00160664,0.00160664,0.00160664
51,312.688,1.5615,2.37619,1.75695,0.87451,0.80746,0.87354,0.48168,1.73444,1.56835,1.9862,0.00160419,0.00160419,0.00160419
52,318.674,1.57192,2.35158,1.74416,0.86102,0.75648,0.83032,0.46202,1.67901,1.74387,1.92135,0.00160168,0.00160168,0.00160168
53,324.484,1.56794,2.42408,1.76662,0.86891,0.79984,0.8683,0.46357,1.781,1.63348,2.01279,0.00159913,0.00159913,0.00159913
54,330.247,1.5606,2.34053,1.74569,0.83717,0.79697,0.84728,0.48677,1.70532,1.80535,1.95251,0.00159654,0.00159654,0.00159654
55,336.04,1.56949,2.33439,1.74597,0.8987,0.77037,0.85561,0.50299,1.64906,1.67657,1.91396,0.00159389,0.00159389,0.00159389
56,341.816,1.52494,2.31591,1.73895,0.88459,0.80694,0.87191,0.46587,1.80568,1.63272,2.02721,0.0015912,0.0015912,0.0015912
57,347.593,1.51986,2.36893,1.73792,0.83619,0.83194,0.85595,0.48191,1.66882,1.70927,1.90177,0.00158847,0.00158847,0.00158847
58,353.292,1.53562,2.20824,1.7171,0.88297,0.77708,0.87748,0.50683,1.60389,1.6062,1.84667,0.00158568,0.00158568,0.00158568
59,359.031,1.56723,2.34583,1.75198,0.88605,0.81481,0.88545,0.50746,1.66153,1.5221,1.90231,0.00158286,0.00158286,0.00158286
60,364.762,1.53486,2.30083,1.71655,0.83919,0.81759,0.85797,0.46749,1.77096,1.61541,1.99388,0.00157998,0.00157998,0.00157998
61,370.549,1.54737,2.27186,1.7172,0.88651,0.76701,0.87187,0.48589,1.64965,1.65543,1.89507,0.00157706,0.00157706,0.00157706
62,376.337,1.53279,2.29859,1.73166,0.8632,0.80866,0.86601,0.49994,1.62023,1.62074,1.83508,0.0015741,0.0015741,0.0015741
63,382.128,1.54231,2.34767,1.73152,0.91998,0.75422,0.8752,0.47788,1.70244,1.68483,1.94307,0.00157109,0.00157109,0.00157109
64,388.029,1.51093,2.24414,1.7166,0.84122,0.78257,0.84362,0.49473,1.59274,1.62689,1.83708,0.00156803,0.00156803,0.00156803
65,393.8,1.53138,2.23618,1.72202,0.86881,0.78461,0.88592,0.51062,1.5876,1.60592,1.83154,0.00156493,0.00156493,0.00156493
66,399.55,1.52395,2.23916,1.71811,0.83694,0.84532,0.87679,0.48125,1.74278,1.61277,1.96653,0.00156179,0.00156179,0.00156179
67,405.271,1.52826,2.23914,1.71315,0.92223,0.78148,0.8773,0.50495,1.64794,1.58927,1.88303,0.0015586,0.0015586,0.0015586
68,411.012,1.53148,2.24028,1.71188,0.88621,0.80117,0.86298,0.49978,1.62107,1.70617,1.85482,0.00155537,0.00155537,0.00155537
69,416.82,1.50696,2.14548,1.69873,0.80752,0.86763,0.87415,0.50385,1.59617,1.65677,1.86126,0.00155209,0.00155209,0.00155209
70,422.585,1.4899,2.09917,1.6783,0.90103,0.81248,0.88115,0.53032,1.59881,1.52254,1.84852,0.00154877,0.00154877,0.00154877
71,428.395,1.50611,2.14089,1.6858,0.85124,0.84579,0.88443,0.52075,1.5779,1.63765,1.87873,0.0015454,0.0015454,0.0015454
72,434.187,1.50859,2.22085,1.68881,0.84266,0.86826,0.88394,0.4896,1.70069,1.63868,1.91117,0.001542,0.001542,0.001542
73,439.947,1.48315,2.12346,1.68868,0.8804,0.77685,0.83092,0.47195,1.68721,1.67174,1.91824,0.00153854,0.00153854,0.00153854
74,445.628,1.5061,2.20091,1.70552,0.85344,0.83727,0.87775,0.49616,1.64056,1.50628,1.88572,0.00153505,0.00153505,0.00153505
75,451.453,1.49153,2.17918,1.67887,0.90099,0.84703,0.88408,0.53748,1.55889,1.47937,1.83124,0.00153151,0.00153151,0.00153151
76,457.161,1.46814,2.0846,1.66903,0.9026,0.84579,0.89689,0.54975,1.61671,1.4816,1.84197,0.00152793,0.00152793,0.00152793
77,462.935,1.4656,2.10204,1.66947,0.89878,0.86605,0.89809,0.54448,1.55209,1.40356,1.81265,0.00152431,0.00152431,0.00152431
78,468.68,1.50332,2.14668,1.68269,0.85966,0.81759,0.88468,0.50689,1.55829,1.55607,1.83755,0.00152065,0.00152065,0.00152065
79,474.46,1.48808,2.14621,1.68542,0.86949,0.81263,0.89471,0.51118,1.66052,1.53611,1.88272,0.00151694,0.00151694,0.00151694
80,480.227,1.46041,2.11529,1.68059,0.91116,0.8434,0.89569,0.53062,1.52999,1.40703,1.7825,0.0015132,0.0015132,0.0015132
81,486.068,1.46808,2.07479,1.66915,0.86348,0.852,0.89654,0.54476,1.58078,1.50101,1.82576,0.00150941,0.00150941,0.00150941
82,491.783,1.46496,2.09414,1.65744,0.87646,0.85594,0.89658,0.52841,1.60485,1.43235,1.84585,0.00150558,0.00150558,0.00150558
83,497.53,1.46008,2.07873,1.66024,0.85593,0.86147,0.88042,0.49506,1.66723,1.51157,1.90552,0.00150171,0.00150171,0.00150171
84,503.25,1.47859,2.11695,1.68487,0.87221,0.85866,0.88982,0.52205,1.61855,1.47961,1.84717,0.0014978,0.0014978,0.0014978
85,509.123,1.4592,2.06687,1.66702,0.91346,0.86397,0.90892,0.54327,1.58553,1.38519,1.8299,0.00149384,0.00149384,0.00149384
86,514.901,1.48682,2.14286,1.68544,0.8613,0.82905,0.87746,0.51719,1.63919,1.55518,1.86545,0.00148985,0.00148985,0.00148985
87,520.685,1.4635,2.13066,1.67258,0.85238,0.85573,0.88717,0.51318,1.6133,1.4968,1.85246,0.00148582,0.00148582,0.00148582
88,526.477,1.46128,2.13861,1.67047,0.87662,0.85694,0.9005,0.53837,1.51579,1.42104,1.76236,0.00148175,0.00148175,0.00148175
89,532.253,1.46578,2.1023,1.65859,0.86506,0.85206,0.88822,0.51186,1.63606,1.42292,1.90453,0.00147764,0.00147764,0.00147764
90,537.997,1.46794,2.04831,1.65248,0.92936,0.79583,0.8918,0.53919,1.57086,1.41495,1.80873,0.00147348,0.00147348,0.00147348
91,543.717,1.46289,2.04985,1.67093,0.87544,0.81863,0.88015,0.53371,1.52107,1.49706,1.79824,0.0014693,0.0014693,0.0014693
92,549.469,1.45504,2.05749,1.66417,0.90282,0.86288,0.90233,0.55348,1.54078,1.34368,1.7735,0.00146507,0.00146507,0.00146507
93,556.028,1.45677,2.08384,1.65723,0.91378,0.85445,0.90727,0.54146,1.5743,1.3927,1.80659,0.0014608,0.0014608,0.0014608
94,562.725,1.44335,2.05266,1.63752,0.88274,0.85346,0.90758,0.56281,1.47541,1.39249,1.7231,0.0014565,0.0014565,0.0014565
95,569.751,1.44152,2.04912,1.65219,0.91095,0.79954,0.88619,0.5284,1.57751,1.41347,1.81217,0.00145215,0.00145215,0.00145215
96,576.865,1.47018,2.07044,1.66108,0.92848,0.83536,0.90465,0.55253,1.53499,1.36412,1.75721,0.00144777,0.00144777,0.00144777
97,583.848,1.44319,2.02531,1.6478,0.92981,0.81705,0.89369,0.56467,1.51479,1.36597,1.76174,0.00144335,0.00144335,0.00144335
98,590.559,1.44811,2.03352,1.65873,0.87309,0.86806,0.90472,0.5401,1.53794,1.39386,1.7799,0.0014389,0.0014389,0.0014389
99,597.533,1.43991,1.99386,1.64082,0.88725,0.85741,0.90636,0.57357,1.48,1.28302,1.72263,0.00143441,0.00143441,0.00143441
100,604.413,1.42145,2.00999,1.63259,0.9057,0.8617,0.9148,0.57555,1.49449,1.35963,1.73453,0.00142988,0.00142988,0.00142988
101,611.742,1.43448,1.96994,1.6375,0.91992,0.85293,0.91645,0.57333,1.50352,1.30453,1.75773,0.00142531,0.00142531,0.00142531
102,618.678,1.43365,1.98227,1.63493,0.87052,0.91227,0.91392,0.5486,1.59317,1.30609,1.78619,0.00142071,0.00142071,0.00142071
103,625.465,1.43469,1.95114,1.63365,0.90511,0.84767,0.91667,0.54091,1.63504,1.40022,1.84766,0.00141608,0.00141608,0.00141608
104,632.182,1.42402,1.95323,1.6231,0.91352,0.81435,0.89902,0.5367,1.57405,1.41612,1.81181,0.00141141,0.00141141,0.00141141
105,639.176,1.42567,2.00898,1.64447,0.91772,0.87832,0.90631,0.54043,1.60939,1.30863,1.82138,0.0014067,0.0014067,0.0014067
106,646.049,1.3998,1.93468,1.60998,0.90587,0.90215,0.91367,0.55859,1.518,1.32997,1.74833,0.00140196,0.00140196,0.00140196
107,652.836,1.46713,2.04218,1.64652,0.92009,0.84306,0.90495,0.54957,1.58087,1.33485,1.81594,0.00139718,0.00139718,0.00139718
108,659.691,1.42742,1.97775,1.63497,0.90806,0.87772,0.91708,0.56159,1.48399,1.31896,1.72563,0.00139237,0.00139237,0.00139237
109,666.654,1.40466,1.91418,1.60532,0.88072,0.86957,0.91216,0.57641,1.46306,1.33707,1.70574,0.00138753,0.00138753,0.00138753
110,673.518,1.42325,1.93646,1.61057,0.92737,0.84666,0.90162,0.54378,1.53288,1.35802,1.78498,0.00138265,0.00138265,0.00138265
111,680.123,1.42498,1.96649,1.62559,0.89848,0.83377,0.899,0.55091,1.49826,1.31381,1.74077,0.00137774,0.00137774,0.00137774
112,686.848,1.42627,2.02232,1.63996,0.90504,0.81742,0.90698,0.56603,1.50004,1.3062,1.76899,0.00137279,0.00137279,0.00137279
113,693.603,1.40197,1.9284,1.62492,0.93624,0.85787,0.92462,0.55334,1.54538,1.30569,1.77014,0.00136781,0.00136781,0.00136781
114,700.388,1.39652,1.91448,1.60548,0.93464,0.8714,0.92846,0.58336,1.4323,1.22493,1.70588,0.00136281,0.00136281,0.00136281
115,707.228,1.38337,1.90987,1.59104,0.93085,0.85741,0.90824,0.57196,1.47423,1.27197,1.71726,0.00135776,0.00135776,0.00135776
116,713.939,1.40735,1.92655,1.61189,0.90413,0.85694,0.90429,0.57946,1.44381,1.26734,1.69057,0.00135269,0.00135269,0.00135269
117,720.886,1.39978,1.89132,1.60758,0.90859,0.88364,0.91655,0.58433,1.45583,1.27817,1.69118,0.00134758,0.00134758,0.00134758
118,727.774,1.41695,1.9556,1.61305,0.95125,0.86236,0.91649,0.55105,1.58356,1.36756,1.78598,0.00134245,0.00134245,0.00134245
119,734.944,1.38845,1.92197,1.60485,0.94426,0.8696,0.91416,0.58505,1.4634,1.21574,1.69401,0.00133728,0.00133728,0.00133728
120,741.809,1.38243,1.91026,1.59844,0.93611,0.8783,0.91936,0.55811,1.5466,1.27995,1.75972,0.00133208,0.00133208,0.00133208
121,748.501,1.38118,1.84126,1.58104,0.86312,0.89034,0.91736,0.58701,1.45834,1.29424,1.67169,0.00132685,0.00132685,0.00132685
122,755.357,1.40555,1.94215,1.61551,0.87635,0.91763,0.92081,0.58466,1.4414,1.23776,1.68299,0.0013216,0.0013216,0.0013216
123,762.356,1.4017,1.88512,1.61163,0.9343,0.87765,0.92483,0.58268,1.46113,1.27768,1.6956,0.00131631,0.00131631,0.00131631
124,769.038,1.37795,1.8577,1.57556,0.91178,0.89352,0.92672,0.58376,1.50862,1.2537,1.74485,0.00131099,0.00131099,0.00131099
125,775.931,1.38414,1.89842,1.61288,0.92789,0.90148,0.91792,0.54878,1.60245,1.2374,1.8118,0.00130565,0.00130565,0.00130565
126,782.729,1.36309,1.85342,1.59076,0.94729,0.85962,0.92757,0.59451,1.43219,1.20726,1.68292,0.00130027,0.00130027,0.00130027
127,789.611,1.37773,1.88413,1.59625,0.89902,0.88899,0.92932,0.58584,1.4545,1.28301,1.69627,0.00129487,0.00129487,0.00129487
128,796.196,1.38689,1.90414,1.59612,0.92716,0.8787,0.92248,0.58696,1.45366,1.21407,1.69237,0.00128944,0.00128944,0.00128944
129,803.169,1.37985,1.88501,1.59181,0.89633,0.8537,0.90753,0.57451,1.46496,1.28464,1.73768,0.00128398,0.00128398,0.00128398
130,809.963,1.35787,1.8323,1.57289,0.9162,0.86073,0.90826,0.61033,1.35676,1.31759,1.6164,0.00127849,0.00127849,0.00127849
131,816.997,1.35912,1.84474,1.58351,0.89542,0.88565,0.90051,0.56429,1.47755,1.27307,1.71739,0.00127298,0.00127298,0.00127298
132,823.733,1.40183,1.87209,1.60433,0.94129,0.87407,0.90898,0.58627,1.46308,1.30505,1.66762,0.00126744,0.00126744,0.00126744
133,830.553,1.34953,1.79784,1.57702,0.90726,0.84833,0.90178,0.57609,1.46942,1.23728,1.70887,0.00126188,0.00126188,0.00126188
134,837.413,1.38722,1.91147,1.5936,0.92123,0.875,0.91977,0.6085,1.38825,1.29278,1.63611,0.00125629,0.00125629,0.00125629
135,844.6,1.38039,1.88632,1.59611,0.9043,0.88611,0.90821,0.56367,1.49685,1.22962,1.7333,0.00125067,0.00125067,0.00125067
136,851.326,1.36778,1.80753,1.58632,0.898,0.87999,0.90716,0.57836,1.42532,1.28861,1.66312,0.00124503,0.00124503,0.00124503
137,858.211,1.3619,1.80281,1.56457,0.93126,0.85329,0.90745,0.57211,1.4637,1.34698,1.70433,0.00123936,0.00123936,0.00123936
138,864.986,1.38789,1.8361,1.59016,0.92098,0.86759,0.91429,0.57927,1.42179,1.25693,1.68391,0.00123367,0.00123367,0.00123367
139,871.896,1.35989,1.82702,1.59038,0.94221,0.86293,0.92705,0.58592,1.465,1.28606,1.72641,0.00122795,0.00122795,0.00122795
140,879.067,1.37705,1.83995,1.59875,0.93231,0.86759,0.918,0.59484,1.42127,1.26293,1.68921,0.00122221,0.00122221,0.00122221
141,885.818,1.36844,1.8378,1.58021,0.93341,0.85361,0.90927,0.59539,1.41804,1.22262,1.68122,0.00121645,0.00121645,0.00121645
142,892.435,1.37941,1.85037,1.58542,0.94283,0.85,0.91058,0.58431,1.47697,1.32434,1.72552,0.00121067,0.00121067,0.00121067
143,899.263,1.34939,1.82826,1.58127,0.94796,0.85512,0.91932,0.58493,1.49255,1.29513,1.71883,0.00120486,0.00120486,0.00120486
144,906.206,1.35005,1.74254,1.55764,0.92397,0.86157,0.90419,0.586,1.43283,1.34901,1.68738,0.00119903,0.00119903,0.00119903
145,912.94,1.37892,1.87695,1.57891,0.9354,0.84437,0.92253,0.60258,1.41939,1.28726,1.65427,0.00119317,0.00119317,0.00119317
146,919.747,1.35453,1.77071,1.5603,0.89648,0.91204,0.93131,0.62946,1.33365,1.18421,1.58054,0.0011873,0.0011873,0.0011873
147,926.699,1.37214,1.85574,1.58434,0.93012,0.88565,0.92486,0.6093,1.33704,1.25394,1.59721,0.0011814,0.0011814,0.0011814
148,933.598,1.3434,1.79048,1.55703,0.93434,0.87989,0.92282,0.59488,1.42842,1.21319,1.67797,0.00117549,0.00117549,0.00117549
149,940.6,1.33758,1.80205,1.55835,0.93297,0.84954,0.91839,0.60185,1.45097,1.26326,1.71405,0.00116955,0.00116955,0.00116955
150,947.494,1.33509,1.78672,1.54852,0.92652,0.87412,0.9111,0.59938,1.4075,1.25414,1.69098,0.00116359,0.00116359,0.00116359
151,954.274,1.36877,1.83413,1.57836,0.93007,0.88857,0.91135,0.61063,1.3586,1.18951,1.62637,0.00115761,0.00115761,0.00115761
152,961.272,1.3392,1.79229,1.55256,0.92423,0.89863,0.92317,0.61621,1.36232,1.16774,1.62775,0.00115161,0.00115161,0.00115161
153,968.335,1.3418,1.75707,1.56831,0.91054,0.91157,0.92241,0.60268,1.42309,1.15138,1.64744,0.0011456,0.0011456,0.0011456
154,975.117,1.33817,1.77276,1.56808,0.92528,0.88734,0.92416,0.61977,1.33776,1.15633,1.58479,0.00113956,0.00113956,0.00113956
155,981.895,1.31861,1.75801,1.54669,0.94015,0.88792,0.91855,0.60809,1.37133,1.1483,1.62911,0.00113351,0.00113351,0.00113351
156,988.712,1.35187,1.78242,1.56603,0.92957,0.9037,0.91332,0.59715,1.40604,1.21692,1.65593,0.00112744,0.00112744,0.00112744
157,995.762,1.33593,1.77498,1.56172,0.93407,0.90075,0.9255,0.61773,1.35353,1.12121,1.62129,0.00112135,0.00112135,0.00112135
158,1002.47,1.31665,1.70645,1.55208,0.92028,0.88935,0.91584,0.62291,1.36589,1.21661,1.60643,0.00111524,0.00111524,0.00111524
159,1009.4,1.32085,1.70696,1.54229,0.91487,0.91674,0.92591,0.6201,1.37174,1.13608,1.62409,0.00110912,0.00110912,0.00110912
160,1016.22,1.35732,1.79784,1.57074,0.92694,0.87774,0.92212,0.60719,1.41316,1.23077,1.65043,0.00110298,0.00110298,0.00110298
161,1023.08,1.33444,1.7885,1.55344,0.9016,0.90093,0.92126,0.60813,1.36323,1.14064,1.61729,0.00109683,0.00109683,0.00109683
162,1029.9,1.33361,1.7343,1.55233,0.90894,0.90093,0.92084,0.60747,1.39664,1.1986,1.64491,0.00109065,0.00109065,0.00109065
163,1036.53,1.33951,1.78289,1.55876,0.93728,0.8749,0.92485,0.61944,1.38417,1.21152,1.64994,0.00108447,0.00108447,0.00108447
164,1043.35,1.32536,1.73022,1.5573,0.92634,0.86633,0.91378,0.6146,1.35459,1.28121,1.60541,0.00107827,0.00107827,0.00107827
165,1050.19,1.31842,1.69345,1.53121,0.9125,0.90241,0.91927,0.61098,1.41873,1.18448,1.65336,0.00107205,0.00107205,0.00107205
166,1057.05,1.31316,1.73101,1.54083,0.91845,0.9037,0.91832,0.61022,1.38457,1.22613,1.65226,0.00106582,0.00106582,0.00106582
167,1063.84,1.32939,1.71775,1.5388,0.91929,0.87932,0.92002,0.61437,1.38823,1.23387,1.64979,0.00105957,0.00105957,0.00105957
168,1070.5,1.32051,1.73485,1.54405,0.91397,0.89649,0.92186,0.62188,1.34494,1.17714,1.6004,0.00105332,0.00105332,0.00105332
169,1077.47,1.28792,1.70833,1.52413,0.92568,0.86111,0.90868,0.62407,1.3468,1.18752,1.59835,0.00104705,0.00104705,0.00104705
170,1084.56,1.31196,1.73984,1.54948,0.90727,0.9,0.91853,0.61787,1.3544,1.22578,1.59132,0.00104076,0.00104076,0.00104076
171,1091.35,1.31765,1.69503,1.54416,0.91194,0.88722,0.91092,0.60881,1.38946,1.22759,1.62401,0.00103447,0.00103447,0.00103447
172,1098.03,1.30332,1.71814,1.54972,0.93263,0.87176,0.91922,0.61269,1.33857,1.17055,1.58593,0.00102816,0.00102816,0.00102816
173,1104.94,1.30864,1.70111,1.52739,0.94858,0.89762,0.91939,0.60325,1.41115,1.19002,1.65894,0.00102184,0.00102184,0.00102184
174,1111.78,1.30863,1.72124,1.541,0.93301,0.88123,0.91911,0.61342,1.37514,1.20735,1.62491,0.00101551,0.00101551,0.00101551
175,1118.68,1.32797,1.71973,1.54246,0.93207,0.90046,0.92807,0.62176,1.35964,1.14645,1.59139,0.00100917,0.00100917,0.00100917
176,1125.56,1.31451,1.69913,1.53645,0.92809,0.90406,0.91827,0.59722,1.41512,1.22026,1.63499,0.00100282,0.00100282,0.00100282
177,1132.31,1.31142,1.68882,1.52989,0.94846,0.86157,0.91931,0.62615,1.29808,1.16971,1.57602,0.000996456,0.000996456,0.000996456
178,1139.39,1.29554,1.71715,1.52425,0.91847,0.90787,0.92102,0.63074,1.32184,1.13438,1.58482,0.000990085,0.000990085,0.000990085
179,1146.35,1.30013,1.71408,1.53575,0.92162,0.86627,0.92975,0.63988,1.31481,1.16476,1.57369,0.000983705,0.000983705,0.000983705
180,1153.19,1.32346,1.69176,1.54856,0.92864,0.87076,0.91521,0.61752,1.37755,1.19685,1.60335,0.000977316,0.000977316,0.000977316
181,1159.93,1.28608,1.66065,1.52091,0.93024,0.90787,0.9277,0.63678,1.32083,1.09801,1.56773,0.000970919,0.000970919,0.000970919
182,1166.13,1.31162,1.68711,1.52681,0.95021,0.88547,0.9226,0.62252,1.34363,1.13181,1.60477,0.000964514,0.000964514,0.000964514
183,1172.02,1.31456,1.66607,1.52542,0.92865,0.89569,0.92755,0.62452,1.3487,1.08158,1.59759,0.000958102,0.000958102,0.000958102
184,1177.87,1.31151,1.71612,1.54643,0.94242,0.9,0.92654,0.63831,1.3162,1.10617,1.58267,0.000951682,0.000951682,0.000951682
185,1183.69,1.30144,1.69097,1.52995,0.93761,0.90417,0.93235,0.63809,1.34676,1.11447,1.59462,0.000945256,0.000945256,0.000945256
