epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,132.182,1.75027,2.99309,1.9322,0.72097,0.72142,0.74964,0.36557,1.87801,2.20033,2.18289,0.00165238,0.00165238,0.00165238
20,139.231,1.7459,2.89201,1.91106,0.77129,0.64357,0.73692,0.34801,1.99666,2.39372,2.26999,0.00165072,0.00165072,0.00165072
21,146.137,1.74359,2.94342,1.92525,0.78084,0.67963,0.7418,0.32943,2.06075,2.20584,2.37774,0.00164897,0.00164897,0.00164897
22,152.824,1.73659,2.84238,1.91112,0.71062,0.66574,0.72916,0.33107,2.00692,2.45413,2.2844,0.00164713,0.00164713,0.00164713
23,159.533,1.71305,2.8446,1.89353,0.71022,0.59676,0.65036,0.28593,2.08208,3.22979,2.39174,0.0016452,0.0016452,0.0016452
24,166.254,1.73142,2.91245,1.89425,0.78652,0.69105,0.76656,0.36683,1.94842,2.28819,2.22994,0.00164318,0.00164318,0.00164318
25,173.086,1.71539,2.78744,1.89701,0.7286,0.72319,0.76649,0.37274,1.85058,2.22806,2.13785,0.00164108,0.00164108,0.00164108
26,180.284,1.70728,2.78232,1.89144,0.74239,0.69222,0.73092,0.33273,2.09588,2.38916,2.38297,0.00163888,0.00163888,0.00163888
27,186.865,1.69764,2.72759,1.86967,0.81625,0.739,0.80683,0.39515,1.87656,1.99756,2.15204,0.0016366,0.0016366,0.0016366
28,193.357,1.68346,2.77444,1.87859,0.74478,0.64808,0.73777,0.35019,1.94462,2.39781,2.23068,0.00163424,0.00163424,0.00163424
29,200.055,1.70407,2.76303,1.88454,0.74922,0.71151,0.7673,0.38507,1.91205,2.40629,2.20949,0.00163178,0.00163178,0.00163178
30,206.649,1.69321,2.72574,1.87792,0.82717,0.74462,0.79474,0.41916,1.76239,2.07519,2.02377,0.00162924,0.00162924,0.00162924
31,213.179,1.69255,2.69792,1.85537,0.76334,0.73117,0.79441,0.39808,1.902,1.99505,2.13547,0.00162661,0.00162661,0.00162661
32,220.361,1.66759,2.65047,1.83354,0.82986,0.71784,0.76828,0.35697,1.97321,2.03159,2.27939,0.0016239,0.0016239,0.0016239
33,227.137,1.66425,2.68679,1.85284,0.74498,0.7462,0.77626,0.36713,2.00175,1.96916,2.25693,0.0016211,0.0016211,0.0016211
34,233.71,1.66436,2.6241,1.82266,0.83312,0.73565,0.82823,0.4338,1.88991,1.82782,2.12085,0.00161822,0.00161822,0.00161822
35,240.342,1.65098,2.66902,1.84353,0.78819,0.77593,0.80382,0.42322,1.84667,2.11402,2.08516,0.00161525,0.00161525,0.00161525
36,247.249,1.66576,2.63243,1.841,0.84555,0.75331,0.80757,0.39564,1.9011,1.96194,2.13094,0.00161219,0.00161219,0.00161219
37,254.094,1.65669,2.6065,1.8309,0.7853,0.7538,0.81491,0.35701,2.03113,1.97571,2.33552,0.00160905,0.00160905,0.00160905
38,260.786,1.64833,2.61234,1.82659,0.81974,0.71481,0.76012,0.40379,1.69942,2.01693,1.98251,0.00160583,0.00160583,0.00160583
39,267.412,1.64273,2.58504,1.81852,0.80502,0.7628,0.79333,0.45109,1.73393,1.82404,2.00017,0.00160252,0.00160252,0.00160252
40,274.041,1.63601,2.52203,1.81887,0.80258,0.76019,0.81054,0.42799,1.83866,1.96547,2.11176,0.00159913,0.00159913,0.00159913
41,280.684,1.64597,2.57451,1.8296,0.7629,0.70267,0.76183,0.37781,1.85517,1.9738,2.1957,0.00159566,0.00159566,0.00159566
42,287.299,1.63085,2.57693,1.822,0.87323,0.76712,0.84985,0.44351,1.84648,1.79629,2.03237,0.0015921,0.0015921,0.0015921
43,294.077,1.61019,2.48867,1.79455,0.84995,0.80324,0.85724,0.44034,1.84009,1.79803,2.06083,0.00158847,0.00158847,0.00158847
44,300.577,1.59303,2.50196,1.78254,0.82409,0.68336,0.78438,0.39704,1.88894,1.96148,2.15893,0.00158475,0.00158475,0.00158475
45,307.225,1.60236,2.48582,1.79658,0.85911,0.78102,0.8511,0.45457,1.77937,1.78946,2.01929,0.00158094,0.00158094,0.00158094
46,313.834,1.59171,2.41045,1.76921,0.69242,0.71176,0.7649,0.40767,1.73738,2.06403,1.99796,0.00157706,0.00157706,0.00157706
47,320.756,1.59558,2.44858,1.78454,0.81657,0.82423,0.84608,0.45499,1.76658,1.65683,2.05289,0.0015731,0.0015731,0.0015731
48,327.63,1.5635,2.43714,1.76494,0.8344,0.79583,0.84303,0.47866,1.69316,1.70625,1.93537,0.00156906,0.00156906,0.00156906
49,334.28,1.62998,2.49167,1.80716,0.87498,0.78102,0.84297,0.46603,1.76288,1.69026,2.05316,0.00156493,0.00156493,0.00156493
50,340.918,1.58868,2.42017,1.77076,0.82033,0.75664,0.81315,0.42963,1.76589,1.80256,2.00032,0.00156073,0.00156073,0.00156073
51,347.584,1.59893,2.41114,1.77565,0.82194,0.7945,0.82431,0.42203,1.84222,1.87118,2.0734,0.00155645,0.00155645,0.00155645
52,354.492,1.5981,2.45278,1.78407,0.88893,0.76244,0.83695,0.43283,1.7925,1.75532,2.05964,0.00155209,0.00155209,0.00155209
53,361.598,1.6002,2.44992,1.7878,0.87392,0.77731,0.85603,0.47836,1.67325,1.66395,1.94181,0.00154765,0.00154765,0.00154765
54,368.665,1.58616,2.33669,1.77222,0.77496,0.77479,0.81846,0.44708,1.70114,1.89775,1.95925,0.00154314,0.00154314,0.00154314
55,375.456,1.59885,2.36388,1.76757,0.82388,0.81713,0.85328,0.49096,1.65112,1.69475,1.91229,0.00153854,0.00153854,0.00153854
56,382.14,1.5802,2.36402,1.77778,0.87112,0.78426,0.86012,0.49541,1.6427,1.49024,1.94015,0.00153388,0.00153388,0.00153388
57,388.919,1.56526,2.41197,1.76741,0.84411,0.79954,0.82662,0.47113,1.68215,1.67189,1.93977,0.00152913,0.00152913,0.00152913
58,395.805,1.55541,2.25376,1.74721,0.85324,0.78426,0.84158,0.48013,1.64049,1.71565,1.88754,0.00152431,0.00152431,0.00152431
59,402.683,1.58297,2.37148,1.77114,0.82269,0.83083,0.86554,0.48915,1.66055,1.71866,1.89456,0.00151942,0.00151942,0.00151942
60,409.329,1.55523,2.35946,1.73744,0.86418,0.79047,0.84909,0.49123,1.68122,1.6591,1.97089,0.00151445,0.00151445,0.00151445
61,415.932,1.56551,2.29453,1.74498,0.90565,0.81296,0.88309,0.53368,1.53985,1.48706,1.8086,0.00150941,0.00150941,0.00150941
62,422.755,1.57,2.33771,1.75256,0.84396,0.78271,0.83966,0.51146,1.6092,1.65667,1.87634,0.00150429,0.00150429,0.00150429
63,429.646,1.58508,2.40277,1.76563,0.81065,0.76429,0.82344,0.43713,1.85002,1.74314,2.09961,0.0014991,0.0014991,0.0014991
64,436.321,1.53182,2.25338,1.72238,0.88052,0.80339,0.88029,0.52406,1.64854,1.51234,1.87608,0.00149384,0.00149384,0.00149384
65,443.017,1.564,2.21455,1.73467,0.8312,0.83056,0.88004,0.53395,1.56925,1.54952,1.81445,0.00148851,0.00148851,0.00148851
66,449.657,1.54804,2.24972,1.72127,0.90393,0.81343,0.88955,0.50527,1.64937,1.46896,1.85892,0.00148311,0.00148311,0.00148311
67,456.344,1.54987,2.29644,1.73596,0.86604,0.79074,0.84165,0.47277,1.71246,1.56088,1.94663,0.00147764,0.00147764,0.00147764
68,462.997,1.569,2.28858,1.73496,0.87629,0.79414,0.85751,0.48844,1.64829,1.57243,1.89251,0.00147209,0.00147209,0.00147209
69,469.653,1.5285,2.2025,1.72285,0.83994,0.7875,0.84621,0.50407,1.59497,1.60717,1.8714,0.00146648,0.00146648,0.00146648
70,476.195,1.51071,2.14949,1.69746,0.87936,0.81974,0.88876,0.52393,1.59654,1.49111,1.83846,0.0014608,0.0014608,0.0014608
71,482.837,1.5292,2.13949,1.70682,0.89745,0.82407,0.88264,0.53115,1.53515,1.55741,1.82626,0.00145505,0.00145505,0.00145505
72,489.383,1.54243,2.20746,1.71241,0.88925,0.80088,0.85266,0.48358,1.70807,1.63379,1.94025,0.00144924,0.00144924,0.00144924
73,495.962,1.50959,2.16286,1.71399,0.92027,0.80163,0.87338,0.49666,1.7252,1.55856,1.95431,0.00144335,0.00144335,0.00144335
74,502.432,1.52843,2.23278,1.73213,0.82886,0.83761,0.87989,0.49274,1.65145,1.54869,1.88575,0.00143741,0.00143741,0.00143741
75,508.85,1.52846,2.21319,1.70298,0.88155,0.846,0.88973,0.53185,1.58306,1.46983,1.83885,0.00143139,0.00143139,0.00143139
76,515.305,1.51499,2.16908,1.70861,0.85231,0.83727,0.87808,0.49832,1.64402,1.46149,1.91366,0.00142531,0.00142531,0.00142531
77,521.748,1.50627,2.17358,1.70366,0.89657,0.82083,0.87518,0.52863,1.56855,1.50874,1.82242,0.00141917,0.00141917,0.00141917
78,528.19,1.52325,2.16633,1.70388,0.8452,0.82037,0.86315,0.52108,1.58363,1.53602,1.83752,0.00141297,0.00141297,0.00141297
79,534.643,1.50782,2.17309,1.70858,0.83814,0.84232,0.86715,0.51186,1.61879,1.52482,1.87299,0.0014067,0.0014067,0.0014067
80,541.091,1.48935,2.1443,1.70658,0.90305,0.8088,0.90309,0.55217,1.46278,1.3767,1.72619,0.00140037,0.00140037,0.00140037
81,547.545,1.504,2.12759,1.70484,0.8766,0.82407,0.88678,0.5186,1.59356,1.47558,1.86919,0.00139398,0.00139398,0.00139398
82,553.962,1.51795,2.18314,1.71367,0.90454,0.86065,0.90618,0.54813,1.56963,1.30155,1.83465,0.00138753,0.00138753,0.00138753
83,560.42,1.47149,2.10658,1.67579,0.88203,0.84103,0.89035,0.51419,1.6666,1.45467,1.91254,0.00138101,0.00138101,0.00138101
84,566.85,1.51897,2.15331,1.71694,0.92071,0.8162,0.89617,0.51581,1.624,1.44724,1.84892,0.00137444,0.00137444,0.00137444
85,573.35,1.47849,2.08705,1.68395,0.86524,0.81639,0.86795,0.50572,1.63966,1.49834,1.87833,0.00136781,0.00136781,0.00136781
86,579.788,1.50317,2.15732,1.69759,0.91313,0.81667,0.89386,0.53291,1.57898,1.38805,1.81066,0.00136113,0.00136113,0.00136113
87,586.217,1.4779,2.11572,1.67937,0.88384,0.80139,0.8777,0.52154,1.6007,1.47729,1.82736,0.00135438,0.00135438,0.00135438
88,592.648,1.50001,2.12931,1.69568,0.86478,0.81434,0.87743,0.52839,1.56179,1.44135,1.82453,0.00134758,0.00134758,0.00134758
89,599.093,1.50367,2.13162,1.6886,0.83635,0.86352,0.90252,0.53897,1.61159,1.36501,1.80645,0.00134073,0.00134073,0.00134073
90,605.55,1.47886,2.05989,1.66631,0.87585,0.83843,0.88816,0.54761,1.52603,1.45675,1.77881,0.00133382,0.00133382,0.00133382
91,612.011,1.47769,2.05269,1.68568,0.90223,0.84954,0.89384,0.5395,1.56928,1.35757,1.86009,0.00132685,0.00132685,0.00132685
92,618.489,1.4662,2.08926,1.68226,0.89214,0.87399,0.90453,0.56761,1.48693,1.27589,1.77212,0.00131984,0.00131984,0.00131984
93,624.969,1.47967,2.09441,1.67719,0.87928,0.86284,0.90725,0.56436,1.55104,1.33792,1.75573,0.00131277,0.00131277,0.00131277
94,631.387,1.48163,2.07408,1.66825,0.89248,0.80982,0.88009,0.55781,1.505,1.42351,1.74572,0.00130565,0.00130565,0.00130565
95,637.803,1.47051,2.08139,1.66799,0.88969,0.84954,0.90431,0.56335,1.52151,1.32497,1.77073,0.00129847,0.00129847,0.00129847
96,644.23,1.4742,2.09846,1.67611,0.8939,0.85324,0.89944,0.56008,1.4936,1.31737,1.76464,0.00129125,0.00129125,0.00129125
97,650.698,1.46159,2.0688,1.67144,0.89303,0.84595,0.91053,0.53873,1.60958,1.33609,1.8717,0.00128398,0.00128398,0.00128398
98,657.128,1.46547,2.0727,1.67254,0.87766,0.80707,0.88774,0.53081,1.5494,1.47784,1.81515,0.00127666,0.00127666,0.00127666
99,663.616,1.46828,2.03577,1.66218,0.90943,0.82037,0.88755,0.55967,1.49562,1.33189,1.75869,0.00126929,0.00126929,0.00126929
100,670.089,1.44449,2.06323,1.658,0.89957,0.84954,0.90707,0.55134,1.4928,1.2722,1.75172,0.00126188,0.00126188,0.00126188
101,676.561,1.44909,2.02436,1.65781,0.89106,0.82122,0.89641,0.58543,1.40596,1.28578,1.66336,0.00125442,0.00125442,0.00125442
102,683.005,1.44647,2.06835,1.65975,0.91695,0.83472,0.91304,0.57858,1.4376,1.30696,1.69564,0.00124691,0.00124691,0.00124691
103,689.423,1.45847,1.99472,1.65256,0.91252,0.86569,0.91663,0.55718,1.58094,1.31402,1.82719,0.00123936,0.00123936,0.00123936
104,695.839,1.46513,1.98632,1.65082,0.90094,0.85694,0.90997,0.56806,1.49412,1.25173,1.75463,0.00123177,0.00123177,0.00123177
105,702.285,1.44592,1.99371,1.654,0.88525,0.85278,0.89468,0.55296,1.5308,1.33249,1.78755,0.00122413,0.00122413,0.00122413
106,708.719,1.42324,1.97332,1.63358,0.89938,0.84167,0.89491,0.56748,1.46944,1.35681,1.72791,0.00121645,0.00121645,0.00121645
107,715.156,1.47177,2.03027,1.65034,0.8903,0.83148,0.90322,0.56561,1.50924,1.34513,1.75966,0.00120873,0.00120873,0.00120873
108,721.583,1.46065,2.03204,1.66114,0.85271,0.90741,0.91951,0.56942,1.50487,1.22529,1.73979,0.00120097,0.00120097,0.00120097
109,728.007,1.41547,1.90058,1.62675,0.86578,0.83935,0.8893,0.5547,1.49091,1.28815,1.7234,0.00119317,0.00119317,0.00119317
110,734.469,1.43719,1.95381,1.63597,0.85211,0.86745,0.90202,0.56832,1.47838,1.31891,1.74675,0.00118534,0.00118534,0.00118534
111,742.101,1.43319,1.96607,1.64174,0.90004,0.8536,0.89646,0.58001,1.42685,1.2438,1.68253,0.00117746,0.00117746,0.00117746
112,749.518,1.45013,2.00216,1.65642,0.92097,0.85701,0.89683,0.59816,1.38789,1.24589,1.648,0.00116955,0.00116955,0.00116955
113,756.996,1.43846,1.92787,1.65485,0.89471,0.86343,0.91925,0.58581,1.46281,1.2174,1.69393,0.0011616,0.0011616,0.0011616
114,764.406,1.43145,1.96609,1.63162,0.90199,0.84907,0.91897,0.59804,1.40463,1.1979,1.67726,0.00115362,0.00115362,0.00115362
115,771.9,1.41741,1.95093,1.62307,0.91223,0.8697,0.91511,0.58118,1.46586,1.24519,1.67915,0.0011456,0.0011456,0.0011456
116,779.269,1.42488,1.93839,1.62962,0.91298,0.86931,0.91316,0.57861,1.42136,1.2496,1.66703,0.00113755,0.00113755,0.00113755
117,786.807,1.4114,1.92883,1.62075,0.90478,0.8704,0.91162,0.58367,1.47193,1.2179,1.7257,0.00112946,0.00112946,0.00112946
118,794.212,1.42258,1.92135,1.61986,0.87568,0.87917,0.91722,0.57462,1.46953,1.22786,1.7083,0.00112135,0.00112135,0.00112135
119,801.712,1.41148,1.92803,1.61717,0.87541,0.88935,0.90922,0.58097,1.41802,1.23773,1.68205,0.0011132,0.0011132,0.0011132
120,809.091,1.41704,1.90136,1.62497,0.89373,0.86759,0.91142,0.56474,1.42916,1.24878,1.69839,0.00110503,0.00110503,0.00110503
121,816.512,1.39882,1.83926,1.59623,0.89861,0.86813,0.91181,0.58416,1.40062,1.21979,1.69101,0.00109683,0.00109683,0.00109683
122,824.019,1.44091,1.95776,1.63881,0.88487,0.88148,0.91087,0.5933,1.4259,1.16523,1.69547,0.00108859,0.00108859,0.00108859
123,831.463,1.42175,1.87501,1.62382,0.86486,0.86394,0.90172,0.59516,1.3569,1.20248,1.64239,0.00108033,0.00108033,0.00108033
124,838.924,1.40661,1.84511,1.59572,0.85845,0.88055,0.90542,0.58283,1.44103,1.17806,1.67417,0.00107205,0.00107205,0.00107205
125,846.319,1.39397,1.90553,1.62671,0.89316,0.9019,0.90889,0.59339,1.40567,1.19502,1.67814,0.00106374,0.00106374,0.00106374
126,853.754,1.39317,1.87199,1.61418,0.91979,0.86145,0.926,0.62333,1.31713,1.19784,1.60501,0.0010554,0.0010554,0.0010554
127,861.191,1.41336,1.91039,1.62611,0.91818,0.88253,0.91345,0.61186,1.35392,1.14691,1.63111,0.00104705,0.00104705,0.00104705
128,868.717,1.39481,1.89439,1.60787,0.91367,0.84937,0.90128,0.60246,1.38186,1.19069,1.62465,0.00103866,0.00103866,0.00103866
129,876.215,1.38928,1.84731,1.60307,0.87956,0.88795,0.89525,0.589,1.37401,1.15145,1.63201,0.00103026,0.00103026,0.00103026
130,883.615,1.36516,1.82826,1.58448,0.87409,0.89672,0.92627,0.60093,1.4036,1.1651,1.65468,0.00102184,0.00102184,0.00102184
131,890.987,1.36517,1.83149,1.58792,0.92492,0.87021,0.92045,0.60059,1.39264,1.15929,1.63362,0.0010134,0.0010134,0.0010134
132,898.49,1.41042,1.90327,1.6097,0.89485,0.87752,0.92009,0.62578,1.33532,1.1329,1.60643,0.00100493,0.00100493,0.00100493
133,906.088,1.38156,1.85517,1.60317,0.90759,0.85873,0.90393,0.61526,1.3169,1.16987,1.58738,0.000996456,0.000996456,0.000996456
134,913.474,1.39806,1.89354,1.60827,0.94898,0.85474,0.92435,0.61782,1.39213,1.14883,1.63418,0.000987959,0.000987959,0.000987959
135,920.931,1.39685,1.88022,1.6109,0.90573,0.88241,0.91488,0.5909,1.39258,1.12131,1.64616,0.000979447,0.000979447,0.000979447
136,928.277,1.37701,1.8016,1.59274,0.93155,0.86019,0.91285,0.57848,1.42362,1.17388,1.68185,0.000970919,0.000970919,0.000970919
137,935.871,1.38387,1.82194,1.59027,0.91263,0.86435,0.92241,0.59556,1.38564,1.15226,1.65082,0.000962378,0.000962378,0.000962378
138,943.282,1.40562,1.87065,1.60511,0.84909,0.88732,0.91517,0.5883,1.42358,1.17129,1.68577,0.000953823,0.000953823,0.000953823
139,950.638,1.36509,1.83168,1.59804,0.89631,0.85833,0.91396,0.59439,1.38031,1.14311,1.63496,0.000945256,0.000945256,0.000945256
140,958.042,1.36508,1.81825,1.58963,0.89249,0.89381,0.91691,0.60934,1.33246,1.1179,1.58861,0.000936677,0.000936677,0.000936677
141,965.47,1.3738,1.79649,1.581,0.90621,0.89352,0.91986,0.61796,1.33906,1.13164,1.60101,0.000928088,0.000928088,0.000928088
142,973.086,1.37893,1.835,1.58094,0.90811,0.86435,0.90015,0.59398,1.34574,1.17785,1.59526,0.00091949,0.00091949,0.00091949
143,980.671,1.3606,1.8045,1.58851,0.90879,0.88995,0.91409,0.60689,1.32172,1.10702,1.60175,0.000910883,0.000910883,0.000910883
144,988.343,1.36407,1.72585,1.56928,0.90887,0.87151,0.91641,0.60229,1.30822,1.1317,1.60008,0.000902269,0.000902269,0.000902269
145,995.847,1.3705,1.85732,1.57392,0.92362,0.85648,0.91653,0.6049,1.35169,1.11353,1.59747,0.000893648,0.000893648,0.000893648
146,1003.6,1.36807,1.79355,1.57231,0.91874,0.86852,0.92498,0.6111,1.32765,1.11927,1.60623,0.000885021,0.000885021,0.000885021
147,1011.29,1.37837,1.83547,1.59036,0.90089,0.86816,0.92298,0.61752,1.35107,1.10538,1.56882,0.000876389,0.000876389,0.000876389
148,1019,1.35179,1.78685,1.56115,0.90411,0.88935,0.92463,0.60331,1.38039,1.11313,1.61295,0.000867754,0.000867754,0.000867754
149,1026.53,1.35315,1.79236,1.57377,0.89974,0.91528,0.91437,0.59882,1.37577,1.12412,1.62718,0.000859116,0.000859116,0.000859116
150,1033.95,1.33949,1.75143,1.56015,0.89617,0.90046,0.9199,0.60389,1.3638,1.08988,1.61827,0.000850476,0.000850476,0.000850476
151,1041.35,1.35661,1.80067,1.5773,0.89361,0.88936,0.93044,0.61902,1.29618,1.06096,1.57923,0.000841835,0.000841835,0.000841835
152,1048.83,1.35748,1.78388,1.56842,0.93106,0.87454,0.92973,0.60985,1.34217,1.09482,1.59695,0.000833194,0.000833194,0.000833194
153,1056.34,1.3438,1.73389,1.57868,0.91459,0.88088,0.93351,0.62417,1.33087,1.06176,1.57545,0.000824554,0.000824554,0.000824554
154,1063.73,1.34028,1.77665,1.56981,0.94709,0.87302,0.93375,0.63653,1.29412,1.05195,1.54547,0.000815916,0.000815916,0.000815916
155,1071.14,1.33379,1.72681,1.55563,0.86697,0.89967,0.92028,0.61816,1.30834,1.07557,1.56961,0.000807281,0.000807281,0.000807281
156,1078.55,1.35461,1.75427,1.56476,0.93086,0.86364,0.91922,0.60894,1.36652,1.09504,1.61636,0.000798649,0.000798649,0.000798649
157,1085.84,1.33817,1.74531,1.56064,0.93197,0.83152,0.91362,0.61727,1.28105,1.089,1.5645,0.000790022,0.000790022,0.000790022
158,1093.06,1.33165,1.71349,1.55634,0.90795,0.85769,0.9241,0.6269,1.27211,1.0524,1.57582,0.000781401,0.000781401,0.000781401
159,1100.31,1.34383,1.68694,1.55305,0.87844,0.92239,0.92945,0.61459,1.36069,1.02948,1.65381,0.000772787,0.000772787,0.000772787
160,1107.74,1.35985,1.78798,1.57445,0.9265,0.88655,0.92542,0.62315,1.32153,1.00422,1.5985,0.00076418,0.00076418,0.00076418
161,1115.07,1.34639,1.74055,1.55721,0.93598,0.86408,0.92761,0.62076,1.30633,1.0339,1.57673,0.000755582,0.000755582,0.000755582
162,1122.48,1.33577,1.7112,1.56101,0.91957,0.90349,0.93828,0.62371,1.33092,1.02138,1.62843,0.000746993,0.000746993,0.000746993
163,1129.95,1.33362,1.73847,1.55266,0.94347,0.8787,0.92812,0.63457,1.28614,1.03685,1.57237,0.000738414,0.000738414,0.000738414
164,1137.47,1.33024,1.729,1.5597,0.94266,0.87423,0.92532,0.63951,1.24272,1.06002,1.52559,0.000729847,0.000729847,0.000729847
165,1144.83,1.3151,1.69561,1.53661,0.92429,0.88565,0.93125,0.63999,1.27663,0.99307,1.55569,0.000721292,0.000721292,0.000721292
166,1152.18,1.32034,1.72227,1.54888,0.88061,0.9064,0.92576,0.63949,1.23338,1.01912,1.52053,0.000712751,0.000712751,0.000712751
167,1159.58,1.32135,1.70595,1.5381,0.93196,0.89306,0.93299,0.64404,1.26093,0.95942,1.54842,0.000704223,0.000704223,0.000704223
168,1167.02,1.32814,1.69054,1.54286,0.91018,0.9037,0.93351,0.6462,1.25064,0.98421,1.52465,0.000695711,0.000695711,0.000695711
169,1174.46,1.30366,1.69846,1.53299,0.8942,0.91466,0.92593,0.64867,1.24175,0.98448,1.53666,0.000687214,0.000687214,0.000687214
170,1181.77,1.32762,1.72622,1.55502,0.90478,0.90146,0.92389,0.63151,1.28956,1.02763,1.56192,0.000678735,0.000678735,0.000678735
171,1189.32,1.3248,1.66583,1.55375,0.94038,0.86936,0.92869,0.63055,1.31791,1.01374,1.59571,0.000670274,0.000670274,0.000670274
172,1196.89,1.29758,1.6888,1.54645,0.92378,0.92636,0.93853,0.62906,1.3654,0.98688,1.64081,0.000661831,0.000661831,0.000661831
173,1204.75,1.30805,1.65175,1.5248,0.89409,0.92963,0.93788,0.63684,1.31661,0.96747,1.59374,0.000653408,0.000653408,0.000653408
174,1212.41,1.30202,1.67955,1.54221,0.90673,0.9037,0.92468,0.63549,1.28853,0.95013,1.56904,0.000645006,0.000645006,0.000645006
175,1219.94,1.33473,1.70406,1.54696,0.8675,0.92963,0.92613,0.63167,1.29622,1.02478,1.58522,0.000636625,0.000636625,0.000636625
176,1227.35,1.29707,1.66195,1.52777,0.88902,0.89763,0.92528,0.63999,1.29511,0.98342,1.58052,0.000628267,0.000628267,0.000628267
177,1234.77,1.29407,1.654,1.52556,0.8959,0.93332,0.93031,0.6464,1.23391,1.00584,1.54358,0.000619932,0.000619932,0.000619932
178,1242.38,1.28448,1.6869,1.52553,0.91275,0.8815,0.92359,0.64167,1.2396,0.99497,1.5521,0.000611621,0.000611621,0.000611621
179,1250.1,1.29595,1.67343,1.53518,0.91019,0.90148,0.91805,0.64023,1.24558,0.99686,1.54809,0.000603336,0.000603336,0.000603336
180,1257.46,1.31358,1.65691,1.53737,0.9272,0.87778,0.92335,0.63714,1.27576,1.04595,1.55336,0.000595077,0.000595077,0.000595077
181,1264.94,1.27769,1.61841,1.51953,0.91594,0.91341,0.92306,0.65176,1.23281,1.01851,1.52737,0.000586845,0.000586845,0.000586845
182,1272.59,1.31448,1.66625,1.53061,0.9148,0.90192,0.92304,0.6434,1.24828,1.00806,1.54071,0.000578641,0.000578641,0.000578641
183,1280.26,1.29763,1.64087,1.51958,0.90693,0.89563,0.92585,0.65465,1.24707,1.05899,1.54146,0.000570466,0.000570466,0.000570466
184,1287.74,1.29081,1.67802,1.53642,0.91812,0.88194,0.91768,0.64231,1.20907,1.04357,1.51322,0.00056232,0.00056232,0.00056232
185,1295.06,1.29326,1.67159,1.53017,0.90843,0.88922,0.91912,0.63233,1.30598,1.04725,1.57999,0.000554206,0.000554206,0.000554206
