epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,282.465,1.61965,2.54117,1.8079,0.8564,0.80149,0.83532,0.44758,1.77242,1.78813,2.01992,0.00162459,0.00162459,0.00162459
43,289.143,1.5987,2.52192,1.78651,0.86298,0.7787,0.83213,0.44479,1.77486,1.79695,1.98643,0.00162251,0.00162251,0.00162251
44,295.804,1.61761,2.50401,1.78791,0.79704,0.78018,0.81588,0.44962,1.80792,1.84653,2.06812,0.00162039,0.00162039,0.00162039
45,302.458,1.60578,2.44427,1.79668,0.88139,0.76481,0.85412,0.45282,1.79894,1.66259,2.03253,0.00161822,0.00161822,0.00161822
46,308.906,1.58888,2.43073,1.76628,0.79723,0.76389,0.82721,0.44188,1.87186,1.85605,2.09465,0.001616,0.001616,0.001616
47,315.553,1.58246,2.43858,1.78098,0.80684,0.80185,0.82674,0.47036,1.6615,1.67932,1.92576,0.00161373,0.00161373,0.00161373
48,322.308,1.57212,2.43364,1.77368,0.84307,0.78241,0.82733,0.4362,1.77211,1.8219,2.03633,0.00161142,0.00161142,0.00161142
49,329.003,1.6253,2.49419,1.79203,0.84477,0.74491,0.81884,0.44353,1.83329,1.87276,2.02601,0.00160905,0.00160905,0.00160905
50,335.607,1.5818,2.37988,1.75877,0.83432,0.76898,0.84113,0.45822,1.7927,1.70232,2.00438,0.00160664,0.00160664,0.00160664
51,342.464,1.58829,2.38554,1.77196,0.90142,0.83872,0.88469,0.46017,1.86022,1.59241,2.09682,0.00160419,0.00160419,0.00160419
52,349.006,1.57325,2.38698,1.76233,0.82178,0.79903,0.85588,0.48068,1.72705,1.63926,1.9607,0.00160168,0.00160168,0.00160168
53,355.745,1.57931,2.4255,1.76755,0.87423,0.73593,0.86998,0.48468,1.7093,1.62096,1.94451,0.00159913,0.00159913,0.00159913
54,362.431,1.59297,2.34696,1.77509,0.86602,0.81667,0.88579,0.49274,1.68722,1.55736,1.92316,0.00159654,0.00159654,0.00159654
55,369.152,1.60541,2.36268,1.76786,0.84846,0.74259,0.82748,0.47297,1.66605,1.85095,1.91871,0.00159389,0.00159389,0.00159389
56,375.836,1.56109,2.34609,1.76062,0.79642,0.83487,0.84694,0.4925,1.66593,1.53708,1.95269,0.0015912,0.0015912,0.0015912
57,382.551,1.57662,2.37928,1.77092,0.87553,0.81129,0.85905,0.44955,1.78975,1.60982,1.97332,0.00158847,0.00158847,0.00158847
58,389.402,1.56218,2.29906,1.74433,0.81483,0.74398,0.81693,0.45423,1.76748,1.81951,1.986,0.00158568,0.00158568,0.00158568
59,395.962,1.57691,2.36019,1.7692,0.86508,0.82043,0.86763,0.49029,1.64777,1.56334,1.87784,0.00158286,0.00158286,0.00158286
60,402.682,1.55285,2.337,1.73374,0.83722,0.75185,0.8343,0.50789,1.59385,1.6689,1.87968,0.00157998,0.00157998,0.00157998
61,409.33,1.5694,2.30313,1.74401,0.87079,0.83148,0.87736,0.50839,1.6229,1.61541,1.85505,0.00157706,0.00157706,0.00157706
62,416.035,1.57375,2.33285,1.76295,0.86735,0.77639,0.84677,0.50014,1.60643,1.61941,1.84116,0.0015741,0.0015741,0.0015741
63,422.507,1.57526,2.37689,1.75772,0.86552,0.79794,0.85792,0.48784,1.68361,1.57792,1.91839,0.00157109,0.00157109,0.00157109
64,429.177,1.53723,2.29934,1.74235,0.86459,0.76189,0.84338,0.48504,1.61589,1.73401,1.89721,0.00156803,0.00156803,0.00156803
65,435.724,1.55825,2.23218,1.74534,0.86179,0.83029,0.86737,0.52608,1.56551,1.50528,1.81184,0.00156493,0.00156493,0.00156493
66,442.403,1.5397,2.24178,1.73202,0.91292,0.79074,0.8676,0.48666,1.78038,1.60209,1.98558,0.00156179,0.00156179,0.00156179
67,448.931,1.54095,2.28554,1.73374,0.81842,0.8213,0.85824,0.51371,1.55124,1.59284,1.84852,0.0015586,0.0015586,0.0015586
68,455.749,1.56813,2.29033,1.74035,0.84792,0.79354,0.8572,0.51713,1.56598,1.50399,1.82265,0.00155537,0.00155537,0.00155537
