epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,177.195,0.92799,1.23434,1.51573,0.93664,0.95992,0.97103,0.67325,1.00353,1.10334,1.7973,0.00191546,0.00191546,0.00191546
55,180.48,0.91428,1.18644,1.49249,0.87738,0.92932,0.92224,0.61055,1.04538,1.1761,1.88291,0.00191229,0.00191229,0.00191229
56,183.697,0.9329,1.22939,1.51563,0.95767,0.94805,0.97374,0.68848,0.99207,0.89118,1.77295,0.00190906,0.00190906,0.00190906
57,186.958,0.9528,1.23669,1.51978,1,0.97238,0.98758,0.75085,0.86556,0.78207,1.57133,0.00190578,0.00190578,0.00190578
58,190.191,0.89206,1.16232,1.47438,0.9595,0.97403,0.97638,0.70438,0.96139,0.95737,1.69157,0.00190244,0.00190244,0.00190244
59,193.415,0.89646,1.1544,1.47774,0.94758,0.93911,0.97421,0.68456,1.01885,0.91388,1.83023,0.00189905,0.00189905,0.00189905
60,196.621,0.88895,1.12817,1.45346,0.94914,0.97403,0.974,0.69446,0.96587,0.96976,1.6919,0.0018956,0.0018956,0.0018956
61,200.057,0.87342,1.15546,1.44793,0.93571,0.94519,0.96888,0.70089,0.97788,1.03489,1.68462,0.0018921,0.0018921,0.0018921
62,203.296,0.8927,1.11509,1.48309,0.89043,0.90909,0.94843,0.66109,1.05297,1.11038,1.80383,0.00188854,0.00188854,0.00188854
63,206.541,0.92394,1.14271,1.49757,0.97777,0.96104,0.9768,0.72452,0.90901,0.89027,1.6428,0.00188493,0.00188493,0.00188493
64,209.76,0.86928,1.14099,1.46791,1,0.97377,0.98521,0.77478,0.85666,0.74503,1.53926,0.00188126,0.00188126,0.00188126
65,212.971,0.87753,1.11174,1.45512,1,0.97242,0.98246,0.7128,0.99855,0.77671,1.84801,0.00187754,0.00187754,0.00187754
66,216.205,0.89031,1.05577,1.4666,0.97549,0.96104,0.97671,0.69115,0.98651,0.8705,1.74064,0.00187377,0.00187377,0.00187377
67,219.57,0.87095,1.05842,1.44221,0.95013,0.93506,0.97059,0.69797,1.03831,1.06289,1.78091,0.00186995,0.00186995,0.00186995
68,222.841,0.86381,1.11459,1.44988,0.94338,0.92208,0.97235,0.65395,1.18171,1.09412,2.00582,0.00186607,0.00186607,0.00186607
69,226.107,0.83115,1.0627,1.41689,0.97234,0.97403,0.98645,0.7547,0.87714,0.70669,1.5747,0.00186213,0.00186213,0.00186213
70,229.43,0.86347,1.05327,1.44359,0.98052,0.93506,0.97275,0.7399,0.85743,0.77512,1.54573,0.00185815,0.00185815,0.00185815
71,232.699,0.85887,1.05955,1.42011,0.99404,0.96104,0.98162,0.74977,0.90959,0.78254,1.62212,0.00185411,0.00185411,0.00185411
72,235.972,0.87658,1.08396,1.43807,0.9359,0.94812,0.97863,0.74122,0.9619,0.85648,1.70288,0.00185003,0.00185003,0.00185003
73,239.238,0.84779,1.11665,1.42752,0.97187,0.97403,0.97752,0.74559,1.02336,0.83177,1.76513,0.00184588,0.00184588,0.00184588
74,242.653,0.87855,1.09638,1.4432,0.92202,0.92132,0.93761,0.58356,1.19618,1.22762,2.08269,0.00184169,0.00184169,0.00184169
75,245.892,0.88952,1.11513,1.47191,0.96078,0.95437,0.96297,0.63826,1.1313,1.27641,1.96456,0.00183745,0.00183745,0.00183745
76,249.112,0.81557,1.0472,1.42345,0.98342,0.94805,0.98482,0.77452,0.87515,0.76922,1.54086,0.00183315,0.00183315,0.00183315
77,252.301,0.79999,1.02275,1.38538,0.972,0.96104,0.97528,0.7168,1.01754,0.88513,1.76807,0.00182881,0.00182881,0.00182881
78,255.541,0.83376,1.04503,1.42235,0.98665,0.95953,0.98402,0.80413,0.73454,0.70524,1.39108,0.00182441,0.00182441,0.00182441
79,258.99,0.83148,1.02671,1.42077,0.98625,0.97403,0.97941,0.76088,0.84292,0.77332,1.47727,0.00181997,0.00181997,0.00181997
80,262.371,0.80184,1.01048,1.38938,0.90465,0.92208,0.95972,0.68132,1.01477,1.03631,1.68012,0.00181547,0.00181547,0.00181547
81,265.801,0.83124,1.07875,1.41234,0.99508,0.97403,0.97891,0.70864,0.98457,0.95489,1.70487,0.00181093,0.00181093,0.00181093
82,269.131,0.82258,1.04408,1.40064,0.98574,0.97403,0.97724,0.74436,0.88653,0.82258,1.58045,0.00180633,0.00180633,0.00180633
83,272.449,0.77904,1.01138,1.37559,0.98662,0.9576,0.97524,0.77594,0.78006,0.70098,1.45339,0.00180169,0.00180169,0.00180169
84,275.723,0.84273,1.03397,1.41957,0.94515,0.89507,0.93796,0.71433,0.92825,0.87934,1.61168,0.00179699,0.00179699,0.00179699
85,278.847,0.8113,1.02613,1.39376,0.98648,0.94745,0.98512,0.76914,0.83914,0.79681,1.49843,0.00179225,0.00179225,0.00179225
86,281.935,0.81579,0.97509,1.38219,0.98405,0.96104,0.98393,0.74958,0.86725,0.7158,1.55477,0.00178746,0.00178746,0.00178746
87,285.309,0.83622,1.00975,1.39756,0.99427,0.97403,0.99111,0.75281,0.88615,0.72735,1.65422,0.00178263,0.00178263,0.00178263
88,288.61,0.78578,1.00352,1.38126,0.98384,0.97403,0.99257,0.7933,0.83175,0.65075,1.5182,0.00177774,0.00177774,0.00177774
89,291.899,0.79468,1.00265,1.37399,0.93861,0.94805,0.97023,0.76585,0.82146,0.88906,1.48874,0.00177281,0.00177281,0.00177281
90,295.21,0.77492,0.99941,1.36483,0.93558,0.96104,0.96845,0.75038,0.85193,0.96896,1.55703,0.00176783,0.00176783,0.00176783
91,298.531,0.80343,0.99744,1.39434,0.98204,0.96104,0.98508,0.77564,0.85485,0.77939,1.52871,0.0017628,0.0017628,0.0017628
92,301.831,0.77961,0.98998,1.3618,0.95326,0.96104,0.9793,0.76614,0.86336,0.93565,1.58756,0.00175773,0.00175773,0.00175773
93,305.173,0.80978,0.98705,1.39017,0.98696,0.96104,0.98889,0.78987,0.80577,0.7989,1.49879,0.00175261,0.00175261,0.00175261
94,308.508,0.81285,1.00816,1.37807,0.97279,0.92849,0.95961,0.71824,0.93532,0.92919,1.6521,0.00174745,0.00174745,0.00174745
95,311.832,0.82775,1.03768,1.40797,0.99897,0.96104,0.99178,0.76593,0.89193,0.6536,1.58986,0.00174223,0.00174223,0.00174223
96,315.123,0.77278,0.98108,1.37038,0.97008,0.97403,0.98894,0.7862,0.82543,0.67029,1.49638,0.00173698,0.00173698,0.00173698
97,318.443,0.75572,0.95858,1.34732,0.98648,0.94738,0.98388,0.75347,0.86754,0.84372,1.52845,0.00173168,0.00173168,0.00173168
98,321.801,0.78408,0.98713,1.36597,0.98461,0.96104,0.99249,0.79831,0.78645,0.6388,1.46268,0.00172633,0.00172633,0.00172633
99,325.1,0.76759,0.95502,1.35602,0.9846,0.97403,0.99282,0.73647,0.89468,0.66493,1.59818,0.00172095,0.00172095,0.00172095
